,Date,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
21,2018-04-09,CHC,38.1,152,9.9,3.5,2.8,0.0,27.6%,9.9%,17.8%,.170,0.99,.247,90.0%,2.30,3.81
22,2018-04-09,ARI,33.1,129,8.4,3.0,2.8,0.5,24.0%,8.5%,15.5%,.170,0.93,.212,88.6%,3.07,3.78
23,2018-04-09,SFG,32.1,138,9.7,3.6,2.7,0.6,25.4%,9.4%,15.9%,.240,1.33,.318,84.6%,3.01,3.68
24,2018-04-09,STL,30.2,134,10.0,3.5,2.8,1.2,25.4%,9.0%,16.4%,.281,1.50,.361,79.7%,3.91,3.67
25,2018-04-09,MIL,42.2,175,9.3,3.4,2.8,0.4,25.1%,9.1%,16.0%,.222,1.20,.295,77.2%,2.90,3.57
26,2018-04-09,SEA,23.2,100,10.6,1.5,7.0,1.5,28.0%,4.0%,24.0%,.255,1.18,.323,82.0%,3.75,3.51
27,2018-04-09,SDP,39.1,157,9.8,3.2,3.1,0.7,27.4%,8.9%,18.5%,.176,0.99,.229,69.8%,3.11,3.50
28,2018-04-09,HOU,31.0,126,9.6,2.0,4.7,0.6,26.2%,5.6%,20.6%,.229,1.10,.301,80.8%,2.64,3.40
29,2018-04-09,NYY,42.1,178,13.4,3.4,3.9,1.3,35.4%,9.0%,26.4%,.216,1.20,.312,63.4%,3.16,2.65
0,2018-04-10,CIN,31.2,141,7.1,4.8,1.5,1.4,17.7%,12.1%,5.7%,.256,1.52,.286,65.9%,5.53,5.46
1,2018-04-10,PIT,33.1,149,7.6,5.4,1.4,0.5,18.8%,13.4%,5.4%,.250,1.56,.306,63.7%,4.15,5.06
2,2018-04-10,ATL,40.2,175,8.6,6.6,1.3,0.0,22.3%,17.1%,5.1%,.168,1.33,.231,87.5%,3.60,4.94
