,Date,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
2,2018-10-07,Jake Odorizzi,MIN,33.2,140,7.0,4.5,1.5,0.5,18.6%,12.1%,6.4%,.189,1.19,.223,62.8%,3.99,5.72
3,2018-10-07,James Shields,CHW,40.2,174,6.0,3.5,1.7,2.4,15.5%,9.2%,6.3%,.273,1.43,.267,83.7%,6.82,5.54
4,2018-10-07,Matthew Boyd,DET,35.1,153,9.7,2.5,3.8,2.8,24.8%,6.5%,18.3%,.262,1.33,.283,80.4%,6.08,4.88
5,2018-10-07,Jordan Zimmermann,DET,36.2,154,6.9,2.2,3.1,2.7,18.2%,5.8%,12.3%,.259,1.25,.250,67.5%,6.43,4.70
6,2018-10-07,Ian Kennedy,KCR,25.0,102,6.5,2.2,3.0,0.7,17.6%,5.9%,11.8%,.240,1.16,.276,72.5%,3.48,4.62
7,2018-10-07,Lucas Giolito,CHW,35.2,159,7.1,4.0,1.8,1.3,17.6%,10.1%,7.5%,.248,1.43,.278,54.4%,4.93,4.54
8,2018-10-07,Michael Fulmer,DET,20.1,87,7.5,3.5,2.1,2.2,19.5%,9.2%,10.3%,.228,1.28,.228,57.9%,5.87,4.54
9,2018-10-07,Jorge Lopez,KCR,24.1,104,6.3,1.5,4.3,1.5,16.4%,3.9%,12.5%,.280,1.32,.304,56.8%,4.39,4.29
10,2018-10-07,Brad Keller,KCR,40.0,167,6.5,2.3,2.9,0.5,17.4%,6.0%,11.4%,.242,1.20,.286,77.4%,3.11,4.07
11,2018-10-07,Daniel Norris,DET,29.0,127,10.2,3.1,3.3,1.6,26.0%,7.9%,18.1%,.259,1.38,.321,67.7%,4.26,4.02
12,2018-10-07,Reynaldo Lopez,CHW,45.2,178,9.5,2.8,3.4,0.4,27.0%,7.9%,19.1%,.172,0.92,.230,89.5%,2.61,4.00
13,2018-10-07,Jose Berrios,MIN,33.2,144,11.0,4.0,2.7,1.3,28.5%,10.4%,18.1%,.205,1.22,.259,72.2%,4.17,3.86
14,2018-10-07,Kyle Gibson,MIN,42.2,186,7.4,3.8,1.9,1.7,18.8%,9.7%,9.1%,.262,1.45,.288,74.8%,5.22,3.83
15,2018-10-07,Heath Fillmyer,KCR,37.0,149,7.3,2.2,3.3,1.0,20.1%,6.0%,14.1%,.250,1.19,.292,72.9%,3.67,3.79
16,2018-10-07,Francisco Liriano,DET,36.1,161,8.2,3.7,2.2,0.7,20.5%,9.3%,11.2%,.262,1.46,.321,56.2%,3.74,3.76
17,2018-10-07,Dylan Covey,CHW,22.1,95,7.7,3.6,2.1,0.8,20.0%,9.5%,10.5%,.233,1.30,.277,68.7%,3.83,3.70
18,2018-10-07,Jakob Junis,KCR,44.2,180,7.5,0.6,12.3,1.2,20.6%,1.7%,18.9%,.269,1.12,.311,75.7%,3.59,3.39
19,2018-10-07,Mike Clevinger,CLE,42.1,164,11.1,3.0,3.7,1.3,31.7%,8.5%,23.2%,.148,0.85,.176,87.4%,3.61,3.25
20,2018-10-07,Shane Bieber,CLE,35.2,146,10.3,1.5,6.8,1.0,28.1%,4.1%,24.0%,.257,1.18,.337,68.7%,2.82,2.62
21,2018-10-07,Corey Kluber,CLE,40.2,168,12.4,2.4,5.1,0.9,33.3%,6.6%,26.8%,.237,1.18,.344,76.0%,2.57,2.55
22,2018-10-07,Carlos Carrasco,CLE,44.1,185,12.6,2.2,5.6,1.0,33.5%,5.9%,27.6%,.230,1.15,.327,75.0%,2.57,2.19
0,2018-10-08,Carlos Rodon,CHW,34.1,166,5.5,6.0,0.9,1.6,12.7%,13.9%,-1.2%,.297,1.86,.315,61.1%,6.66,6.69
1,2018-10-08,Adam Plutko,CLE,26.1,120,7.9,3.4,2.3,2.7,19.2%,8.3%,10.8%,.284,1.56,.295,74.7%,6.62,5.80
2,2018-10-08,Jake Odorizzi,MIN,33.2,140,7.0,4.5,1.5,0.5,18.6%,12.1%,6.4%,.189,1.19,.223,62.8%,3.99,5.72
3,2018-10-08,James Shields,CHW,40.2,174,6.0,3.5,1.7,2.4,15.5%,9.2%,6.3%,.273,1.43,.267,83.7%,6.82,5.54
4,2018-10-08,Matthew Boyd,DET,35.1,153,9.7,2.5,3.8,2.8,24.8%,6.5%,18.3%,.262,1.33,.283,80.4%,6.08,4.88
5,2018-10-08,Jordan Zimmermann,DET,36.2,154,6.9,2.2,3.1,2.7,18.2%,5.8%,12.3%,.259,1.25,.250,67.5%,6.43,4.70
6,2018-10-08,Ian Kennedy,KCR,25.0,102,6.5,2.2,3.0,0.7,17.6%,5.9%,11.8%,.240,1.16,.276,72.5%,3.48,4.62
7,2018-10-08,Lucas Giolito,CHW,35.2,159,7.1,4.0,1.8,1.3,17.6%,10.1%,7.5%,.248,1.43,.278,54.4%,4.93,4.54
8,2018-10-08,Michael Fulmer,DET,20.1,87,7.5,3.5,2.1,2.2,19.5%,9.2%,10.3%,.228,1.28,.228,57.9%,5.87,4.54
9,2018-10-08,Jorge Lopez,KCR,24.1,104,6.3,1.5,4.3,1.5,16.4%,3.9%,12.5%,.280,1.32,.304,56.8%,4.39,4.29
10,2018-10-08,Brad Keller,KCR,40.0,167,6.5,2.3,2.9,0.5,17.4%,6.0%,11.4%,.242,1.20,.286,77.4%,3.11,4.07
11,2018-10-08,Daniel Norris,DET,29.0,127,10.2,3.1,3.3,1.6,26.0%,7.9%,18.1%,.259,1.38,.321,67.7%,4.26,4.02
12,2018-10-08,Reynaldo Lopez,CHW,45.2,178,9.5,2.8,3.4,0.4,27.0%,7.9%,19.1%,.172,0.92,.230,89.5%,2.61,4.00
13,2018-10-08,Jose Berrios,MIN,33.2,144,11.0,4.0,2.7,1.3,28.5%,10.4%,18.1%,.205,1.22,.259,72.2%,4.17,3.86
14,2018-10-08,Heath Fillmyer,KCR,37.0,149,7.3,2.2,3.3,1.0,20.1%,6.0%,14.1%,.250,1.19,.292,72.9%,3.67,3.79
15,2018-10-08,Dylan Covey,CHW,22.1,95,7.7,3.6,2.1,0.8,20.0%,9.5%,10.5%,.233,1.30,.277,68.7%,3.83,3.70
16,2018-10-08,Kyle Gibson,MIN,38.0,161,7.1,3.3,2.1,1.2,18.6%,8.7%,9.9%,.252,1.34,.286,77.3%,4.40,3.69
17,2018-10-08,Francisco Liriano,DET,31.0,138,8.7,3.8,2.3,0.6,21.7%,9.4%,12.3%,.250,1.42,.315,54.5%,3.42,3.65
18,2018-10-08,Jakob Junis,KCR,39.0,154,7.4,0.7,10.7,1.4,20.8%,1.9%,18.8%,.255,1.05,.288,80.9%,3.90,3.56
19,2018-10-08,Mike Clevinger,CLE,42.1,164,11.1,3.0,3.7,1.3,31.7%,8.5%,23.2%,.148,0.85,.176,87.4%,3.61,3.25
20,2018-10-08,Shane Bieber,CLE,35.2,146,10.3,1.5,6.8,1.0,28.1%,4.1%,24.0%,.257,1.18,.337,68.7%,2.82,2.62
21,2018-10-08,Corey Kluber,CLE,40.2,168,12.4,2.4,5.1,0.9,33.3%,6.6%,26.8%,.237,1.18,.344,76.0%,2.57,2.55
22,2018-10-08,Carlos Carrasco,CLE,40.2,165,12.4,2.2,5.6,0.9,33.9%,6.1%,27.9%,.206,1.03,.295,82.4%,2.42,2.24
0,2018-10-09,Carlos Rodon,CHW,34.1,166,5.5,6.0,0.9,1.6,12.7%,13.9%,-1.2%,.297,1.86,.315,61.1%,6.66,6.69
1,2018-10-09,Jake Odorizzi,MIN,33.2,140,7.0,4.5,1.5,0.5,18.6%,12.1%,6.4%,.189,1.19,.223,62.8%,3.99,5.72
2,2018-10-09,Adam Plutko,CLE,22.0,98,7.8,2.0,3.8,3.3,19.4%,5.1%,14.3%,.283,1.41,.277,86.5%,6.98,5.56
3,2018-10-09,James Shields,CHW,34.0,143,5.8,4.0,1.5,2.1,15.4%,10.5%,4.9%,.256,1.38,.253,87.6%,6.51,5.50
4,2018-10-09,Matthew Boyd,DET,29.1,130,9.8,2.8,3.6,3.4,24.6%,6.9%,17.7%,.261,1.36,.263,75.2%,6.98,5.03
5,2018-10-09,Jordan Zimmermann,DET,36.2,154,6.9,2.2,3.1,2.7,18.2%,5.8%,12.3%,.259,1.25,.250,67.5%,6.43,4.70
6,2018-10-09,Ian Kennedy,KCR,25.0,102,6.5,2.2,3.0,0.7,17.6%,5.9%,11.8%,.240,1.16,.276,72.5%,3.48,4.62
7,2018-10-09,Lucas Giolito,CHW,35.2,159,7.1,4.0,1.8,1.3,17.6%,10.1%,7.5%,.248,1.43,.278,54.4%,4.93,4.54
8,2018-10-09,Michael Fulmer,DET,20.1,87,7.5,3.5,2.1,2.2,19.5%,9.2%,10.3%,.228,1.28,.228,57.9%,5.87,4.54
9,2018-10-09,Jorge Lopez,KCR,24.1,104,6.3,1.5,4.3,1.5,16.4%,3.9%,12.5%,.280,1.32,.304,56.8%,4.39,4.29
10,2018-10-09,Brad Keller,KCR,40.0,167,6.5,2.3,2.9,0.5,17.4%,6.0%,11.4%,.242,1.20,.286,77.4%,3.11,4.07
11,2018-10-09,Daniel Norris,DET,29.0,127,10.2,3.1,3.3,1.6,26.0%,7.9%,18.1%,.259,1.38,.321,67.7%,4.26,4.02
12,2018-10-09,Reynaldo Lopez,CHW,45.2,178,9.5,2.8,3.4,0.4,27.0%,7.9%,19.1%,.172,0.92,.230,89.5%,2.61,4.00
13,2018-10-09,Jose Berrios,MIN,33.2,144,11.0,4.0,2.7,1.3,28.5%,10.4%,18.1%,.205,1.22,.259,72.2%,4.17,3.86
14,2018-10-09,Heath Fillmyer,KCR,37.0,149,7.3,2.2,3.3,1.0,20.1%,6.0%,14.1%,.250,1.19,.292,72.9%,3.67,3.79
15,2018-10-09,Dylan Covey,CHW,22.1,95,7.7,3.6,2.1,0.8,20.0%,9.5%,10.5%,.233,1.30,.277,68.7%,3.83,3.70
16,2018-10-09,Kyle Gibson,MIN,38.0,161,7.1,3.3,2.1,1.2,18.6%,8.7%,9.9%,.252,1.34,.286,77.3%,4.40,3.69
17,2018-10-09,Francisco Liriano,DET,31.0,138,8.7,3.8,2.3,0.6,21.7%,9.4%,12.3%,.250,1.42,.315,54.5%,3.42,3.65
18,2018-10-09,Jakob Junis,KCR,39.0,154,7.4,0.7,10.7,1.4,20.8%,1.9%,18.8%,.255,1.05,.288,80.9%,3.90,3.56
19,2018-10-09,Mike Clevinger,CLE,42.1,164,11.1,3.0,3.7,1.3,31.7%,8.5%,23.2%,.148,0.85,.176,87.4%,3.61,3.25
20,2018-10-09,Shane Bieber,CLE,35.2,146,10.3,1.5,6.8,1.0,28.1%,4.1%,24.0%,.257,1.18,.337,68.7%,2.82,2.62
21,2018-10-09,Corey Kluber,CLE,40.2,168,12.4,2.4,5.1,0.9,33.3%,6.6%,26.8%,.237,1.18,.344,76.0%,2.57,2.55
22,2018-10-09,Carlos Carrasco,CLE,40.2,165,12.4,2.2,5.6,0.9,33.9%,6.1%,27.9%,.206,1.03,.295,82.4%,2.42,2.24
0,2018-10-10,Carlos Rodon,CHW,34.1,166,5.5,6.0,0.9,1.6,12.7%,13.9%,-1.2%,.297,1.86,.315,61.1%,6.66,6.69
1,2018-10-10,Jake Odorizzi,MIN,26.2,114,7.4,5.4,1.4,0.7,19.3%,14.0%,5.3%,.186,1.27,.219,62.1%,4.40,5.96
2,2018-10-10,Adam Plutko,CLE,22.0,98,7.8,2.0,3.8,3.3,19.4%,5.1%,14.3%,.283,1.41,.277,86.5%,6.98,5.56
3,2018-10-10,James Shields,CHW,34.0,143,5.8,4.0,1.5,2.1,15.4%,10.5%,4.9%,.256,1.38,.253,87.6%,6.51,5.50
4,2018-10-10,Matthew Boyd,DET,29.1,130,9.8,2.8,3.6,3.4,24.6%,6.9%,17.7%,.261,1.36,.263,75.2%,6.98,5.03
5,2018-10-10,Jordan Zimmermann,DET,36.2,154,6.9,2.2,3.1,2.7,18.2%,5.8%,12.3%,.259,1.25,.250,67.5%,6.43,4.70
6,2018-10-10,Ian Kennedy,KCR,25.0,102,6.5,2.2,3.0,0.7,17.6%,5.9%,11.8%,.240,1.16,.276,72.5%,3.48,4.62
7,2018-10-10,Lucas Giolito,CHW,35.2,159,7.1,4.0,1.8,1.3,17.6%,10.1%,7.5%,.248,1.43,.278,54.4%,4.93,4.54
8,2018-10-10,Jorge Lopez,KCR,24.1,104,6.3,1.5,4.3,1.5,16.4%,3.9%,12.5%,.280,1.32,.304,56.8%,4.39,4.29
9,2018-10-10,Brad Keller,KCR,35.0,145,6.2,2.3,2.7,0.3,16.6%,6.2%,10.3%,.235,1.17,.279,75.8%,2.93,4.17
10,2018-10-10,Reynaldo Lopez,CHW,40.0,154,9.2,2.5,3.7,0.5,26.6%,7.1%,19.5%,.169,0.88,.222,93.4%,2.66,4.16
11,2018-10-10,Daniel Norris,DET,29.0,127,10.2,3.1,3.3,1.6,26.0%,7.9%,18.1%,.259,1.38,.321,67.7%,4.26,4.02
12,2018-10-10,Jose Berrios,MIN,33.2,144,11.0,4.0,2.7,1.3,28.5%,10.4%,18.1%,.205,1.22,.259,72.2%,4.17,3.86
13,2018-10-10,Heath Fillmyer,KCR,37.0,149,7.3,2.2,3.3,1.0,20.1%,6.0%,14.1%,.250,1.19,.292,72.9%,3.67,3.79
14,2018-10-10,Dylan Covey,CHW,22.1,95,7.7,3.6,2.1,0.8,20.0%,9.5%,10.5%,.233,1.30,.277,68.7%,3.83,3.70
15,2018-10-10,Kyle Gibson,MIN,38.0,161,7.1,3.3,2.1,1.2,18.6%,8.7%,9.9%,.252,1.34,.286,77.3%,4.40,3.69
16,2018-10-10,Francisco Liriano,DET,31.0,138,8.7,3.8,2.3,0.6,21.7%,9.4%,12.3%,.250,1.42,.315,54.5%,3.42,3.65
17,2018-10-10,Jakob Junis,KCR,39.0,154,7.4,0.7,10.7,1.4,20.8%,1.9%,18.8%,.255,1.05,.288,80.9%,3.90,3.56
18,2018-10-10,Mike Clevinger,CLE,36.1,140,10.9,3.0,3.7,1.2,31.4%,8.6%,22.9%,.142,0.83,.167,91.7%,3.60,3.18
19,2018-10-10,Shane Bieber,CLE,35.2,146,10.3,1.5,6.8,1.0,28.1%,4.1%,24.0%,.257,1.18,.337,68.7%,2.82,2.62
20,2018-10-10,Corey Kluber,CLE,40.2,168,12.4,2.4,5.1,0.9,33.3%,6.6%,26.8%,.237,1.18,.344,76.0%,2.57,2.55
21,2018-10-10,Carlos Carrasco,CLE,40.2,165,12.4,2.2,5.6,0.9,33.9%,6.1%,27.9%,.206,1.03,.295,82.4%,2.42,2.24
0,2018-10-11,Carlos Rodon,CHW,34.1,166,5.5,6.0,0.9,1.6,12.7%,13.9%,-1.2%,.297,1.86,.315,61.1%,6.66,6.69
1,2018-10-11,Jake Odorizzi,MIN,26.2,114,7.4,5.4,1.4,0.7,19.3%,14.0%,5.3%,.186,1.27,.219,62.1%,4.40,5.96
2,2018-10-11,Adam Plutko,CLE,22.0,98,7.8,2.0,3.8,3.3,19.4%,5.1%,14.3%,.283,1.41,.277,86.5%,6.98,5.56
3,2018-10-11,James Shields,CHW,34.0,143,5.8,4.0,1.5,2.1,15.4%,10.5%,4.9%,.256,1.38,.253,87.6%,6.51,5.50
4,2018-10-11,Matthew Boyd,DET,29.1,130,9.8,2.8,3.6,3.4,24.6%,6.9%,17.7%,.261,1.36,.263,75.2%,6.98,5.03
5,2018-10-11,Lucas Giolito,CHW,28.2,134,6.9,4.7,1.5,1.3,16.4%,11.2%,5.2%,.274,1.64,.308,50.7%,5.22,4.85
6,2018-10-11,Jordan Zimmermann,DET,36.2,154,6.9,2.2,3.1,2.7,18.2%,5.8%,12.3%,.259,1.25,.250,67.5%,6.43,4.70
7,2018-10-11,Ian Kennedy,KCR,25.0,102,6.5,2.2,3.0,0.7,17.6%,5.9%,11.8%,.240,1.16,.276,72.5%,3.48,4.62
8,2018-10-11,Jorge Lopez,KCR,24.1,104,6.3,1.5,4.3,1.5,16.4%,3.9%,12.5%,.280,1.32,.304,56.8%,4.39,4.29
9,2018-10-11,Brad Keller,KCR,35.0,145,6.2,2.3,2.7,0.3,16.6%,6.2%,10.3%,.235,1.17,.279,75.8%,2.93,4.17
10,2018-10-11,Reynaldo Lopez,CHW,40.0,154,9.2,2.5,3.7,0.5,26.6%,7.1%,19.5%,.169,0.88,.222,93.4%,2.66,4.16
11,2018-10-11,Daniel Norris,DET,29.0,127,10.2,3.1,3.3,1.6,26.0%,7.9%,18.1%,.259,1.38,.321,67.7%,4.26,4.02
12,2018-10-11,Jose Berrios,MIN,33.2,144,11.0,4.0,2.7,1.3,28.5%,10.4%,18.1%,.205,1.22,.259,72.2%,4.17,3.86
13,2018-10-11,Heath Fillmyer,KCR,31.0,127,7.8,2.0,3.9,1.2,21.3%,5.5%,15.8%,.267,1.26,.315,71.9%,3.77,3.80
14,2018-10-11,Dylan Covey,CHW,22.1,95,7.7,3.6,2.1,0.8,20.0%,9.5%,10.5%,.233,1.30,.277,68.7%,3.83,3.70
15,2018-10-11,Kyle Gibson,MIN,38.0,161,7.1,3.3,2.1,1.2,18.6%,8.7%,9.9%,.252,1.34,.286,77.3%,4.40,3.69
16,2018-10-11,Francisco Liriano,DET,31.0,138,8.7,3.8,2.3,0.6,21.7%,9.4%,12.3%,.250,1.42,.315,54.5%,3.42,3.65
17,2018-10-11,Jakob Junis,KCR,39.0,154,7.4,0.7,10.7,1.4,20.8%,1.9%,18.8%,.255,1.05,.288,80.9%,3.90,3.56
18,2018-10-11,Mike Clevinger,CLE,36.1,140,10.9,3.0,3.7,1.2,31.4%,8.6%,22.9%,.142,0.83,.167,91.7%,3.60,3.18
19,2018-10-11,Shane Bieber,CLE,35.2,146,10.3,1.5,6.8,1.0,28.1%,4.1%,24.0%,.257,1.18,.337,68.7%,2.82,2.62
20,2018-10-11,Corey Kluber,CLE,35.1,143,12.7,2.3,5.6,0.8,35.0%,6.3%,28.7%,.210,1.05,.313,79.9%,2.28,2.44
21,2018-10-11,Carlos Carrasco,CLE,40.2,165,12.4,2.2,5.6,0.9,33.9%,6.1%,27.9%,.206,1.03,.295,82.4%,2.42,2.24
0,2018-10-12,Carlos Rodon,CHW,34.1,166,5.5,6.0,0.9,1.6,12.7%,13.9%,-1.2%,.297,1.86,.315,61.1%,6.66,6.69
1,2018-10-12,Jake Odorizzi,MIN,26.2,114,7.4,5.4,1.4,0.7,19.3%,14.0%,5.3%,.186,1.27,.219,62.1%,4.40,5.96
2,2018-10-12,Adam Plutko,CLE,22.0,98,7.8,2.0,3.8,3.3,19.4%,5.1%,14.3%,.283,1.41,.277,86.5%,6.98,5.56
3,2018-10-12,James Shields,CHW,34.0,143,5.8,4.0,1.5,2.1,15.4%,10.5%,4.9%,.256,1.38,.253,87.6%,6.51,5.50
4,2018-10-12,Matthew Boyd,DET,29.1,130,9.8,2.8,3.6,3.4,24.6%,6.9%,17.7%,.261,1.36,.263,75.2%,6.98,5.03
5,2018-10-12,Jordan Zimmermann,DET,30.2,128,6.8,2.6,2.6,2.9,18.0%,7.0%,10.9%,.246,1.24,.224,72.0%,6.88,4.85
6,2018-10-12,Lucas Giolito,CHW,28.2,134,6.9,4.7,1.5,1.3,16.4%,11.2%,5.2%,.274,1.64,.308,50.7%,5.22,4.85
7,2018-10-12,Ian Kennedy,KCR,25.0,102,6.5,2.2,3.0,0.7,17.6%,5.9%,11.8%,.240,1.16,.276,72.5%,3.48,4.62
8,2018-10-12,Brad Keller,KCR,35.0,145,6.2,2.3,2.7,0.3,16.6%,6.2%,10.3%,.235,1.17,.279,75.8%,2.93,4.17
9,2018-10-12,Reynaldo Lopez,CHW,40.0,154,9.2,2.5,3.7,0.5,26.6%,7.1%,19.5%,.169,0.88,.222,93.4%,2.66,4.16
10,2018-10-12,Jorge Lopez,KCR,20.1,84,5.8,0.4,13.0,1.8,15.5%,1.2%,14.3%,.277,1.18,.288,65.2%,4.59,4.14
11,2018-10-12,Daniel Norris,DET,29.0,127,10.2,3.1,3.3,1.6,26.0%,7.9%,18.1%,.259,1.38,.321,67.7%,4.26,4.02
12,2018-10-12,Jose Berrios,MIN,28.2,121,11.6,4.7,2.5,1.3,30.6%,12.4%,18.2%,.173,1.15,.222,71.4%,4.17,3.86
13,2018-10-12,Heath Fillmyer,KCR,31.0,127,7.8,2.0,3.9,1.2,21.3%,5.5%,15.8%,.267,1.26,.315,71.9%,3.77,3.80
14,2018-10-12,Dylan Covey,CHW,22.1,95,7.7,3.6,2.1,0.8,20.0%,9.5%,10.5%,.233,1.30,.277,68.7%,3.83,3.70
15,2018-10-12,Kyle Gibson,MIN,38.0,161,7.1,3.3,2.1,1.2,18.6%,8.7%,9.9%,.252,1.34,.286,77.3%,4.40,3.69
16,2018-10-12,Francisco Liriano,DET,31.0,138,8.7,3.8,2.3,0.6,21.7%,9.4%,12.3%,.250,1.42,.315,54.5%,3.42,3.65
17,2018-10-12,Jakob Junis,KCR,39.0,154,7.4,0.7,10.7,1.4,20.8%,1.9%,18.8%,.255,1.05,.288,80.9%,3.90,3.56
18,2018-10-12,Mike Clevinger,CLE,36.1,140,10.9,3.0,3.7,1.2,31.4%,8.6%,22.9%,.142,0.83,.167,91.7%,3.60,3.18
19,2018-10-12,Shane Bieber,CLE,30.1,124,10.1,1.8,5.7,0.3,27.4%,4.8%,22.6%,.254,1.19,.349,66.5%,1.94,2.66
20,2018-10-12,Corey Kluber,CLE,35.1,143,12.7,2.3,5.6,0.8,35.0%,6.3%,28.7%,.210,1.05,.313,79.9%,2.28,2.44
21,2018-10-12,Carlos Carrasco,CLE,40.2,165,12.4,2.2,5.6,0.9,33.9%,6.1%,27.9%,.206,1.03,.295,82.4%,2.42,2.24
0,2018-10-13,Carlos Rodon,CHW,27.1,140,6.3,6.3,1.0,1.6,13.6%,13.6%,0.0%,.336,2.12,.370,58.9%,6.78,6.64
1,2018-10-13,Jake Odorizzi,MIN,26.2,114,7.4,5.4,1.4,0.7,19.3%,14.0%,5.3%,.186,1.27,.219,62.1%,4.40,5.96
2,2018-10-13,Adam Plutko,CLE,22.0,98,7.8,2.0,3.8,3.3,19.4%,5.1%,14.3%,.283,1.41,.277,86.5%,6.98,5.56
3,2018-10-13,James Shields,CHW,34.0,143,5.8,4.0,1.5,2.1,15.4%,10.5%,4.9%,.256,1.38,.253,87.6%,6.51,5.50
4,2018-10-13,Matthew Boyd,DET,29.1,130,9.8,2.8,3.6,3.4,24.6%,6.9%,17.7%,.261,1.36,.263,75.2%,6.98,5.03
5,2018-10-13,Jordan Zimmermann,DET,30.2,128,6.8,2.6,2.6,2.9,18.0%,7.0%,10.9%,.246,1.24,.224,72.0%,6.88,4.85
6,2018-10-13,Lucas Giolito,CHW,28.2,134,6.9,4.7,1.5,1.3,16.4%,11.2%,5.2%,.274,1.64,.308,50.7%,5.22,4.85
7,2018-10-13,Ian Kennedy,KCR,25.0,102,6.5,2.2,3.0,0.7,17.6%,5.9%,11.8%,.240,1.16,.276,72.5%,3.48,4.62
8,2018-10-13,Brad Keller,KCR,35.0,145,6.2,2.3,2.7,0.3,16.6%,6.2%,10.3%,.235,1.17,.279,75.8%,2.93,4.17
9,2018-10-13,Reynaldo Lopez,CHW,40.0,154,9.2,2.5,3.7,0.5,26.6%,7.1%,19.5%,.169,0.88,.222,93.4%,2.66,4.16
10,2018-10-13,Jorge Lopez,KCR,20.1,84,5.8,0.4,13.0,1.8,15.5%,1.2%,14.3%,.277,1.18,.288,65.2%,4.59,4.14
11,2018-10-13,Daniel Norris,DET,29.0,127,10.2,3.1,3.3,1.6,26.0%,7.9%,18.1%,.259,1.38,.321,67.7%,4.26,4.02
12,2018-10-13,Jose Berrios,MIN,28.2,121,11.6,4.7,2.5,1.3,30.6%,12.4%,18.2%,.173,1.15,.222,71.4%,4.17,3.86
13,2018-10-13,Heath Fillmyer,KCR,31.0,127,7.8,2.0,3.9,1.2,21.3%,5.5%,15.8%,.267,1.26,.315,71.9%,3.77,3.80
14,2018-10-13,Dylan Covey,CHW,22.1,95,7.7,3.6,2.1,0.8,20.0%,9.5%,10.5%,.233,1.30,.277,68.7%,3.83,3.70
15,2018-10-13,Kyle Gibson,MIN,38.0,161,7.1,3.3,2.1,1.2,18.6%,8.7%,9.9%,.252,1.34,.286,77.3%,4.40,3.69
16,2018-10-13,Francisco Liriano,DET,31.0,138,8.7,3.8,2.3,0.6,21.7%,9.4%,12.3%,.250,1.42,.315,54.5%,3.42,3.65
17,2018-10-13,Jakob Junis,KCR,39.0,154,7.4,0.7,10.7,1.4,20.8%,1.9%,18.8%,.255,1.05,.288,80.9%,3.90,3.56
18,2018-10-13,Mike Clevinger,CLE,36.1,140,10.9,3.0,3.7,1.2,31.4%,8.6%,22.9%,.142,0.83,.167,91.7%,3.60,3.18
19,2018-10-13,Shane Bieber,CLE,30.1,124,10.1,1.8,5.7,0.3,27.4%,4.8%,22.6%,.254,1.19,.349,66.5%,1.94,2.66
20,2018-10-13,Corey Kluber,CLE,35.1,143,12.7,2.3,5.6,0.8,35.0%,6.3%,28.7%,.210,1.05,.313,79.9%,2.28,2.44
21,2018-10-13,Carlos Carrasco,CLE,40.2,165,12.4,2.2,5.6,0.9,33.9%,6.1%,27.9%,.206,1.03,.295,82.4%,2.42,2.24
0,2018-10-14,Carlos Rodon,CHW,27.1,140,6.3,6.3,1.0,1.6,13.6%,13.6%,0.0%,.336,2.12,.370,58.9%,6.78,6.64
1,2018-10-14,Jake Odorizzi,MIN,26.2,114,7.4,5.4,1.4,0.7,19.3%,14.0%,5.3%,.186,1.27,.219,62.1%,4.40,5.96
2,2018-10-14,Adam Plutko,CLE,22.0,98,7.8,2.0,3.8,3.3,19.4%,5.1%,14.3%,.283,1.41,.277,86.5%,6.98,5.56
3,2018-10-14,James Shields,CHW,28.1,119,6.0,3.5,1.7,2.2,16.0%,9.2%,6.7%,.267,1.38,.266,87.0%,6.51,5.34
4,2018-10-14,Jordan Zimmermann,DET,30.2,128,6.8,2.6,2.6,2.9,18.0%,7.0%,10.9%,.246,1.24,.224,72.0%,6.88,4.85
5,2018-10-14,Lucas Giolito,CHW,28.2,134,6.9,4.7,1.5,1.3,16.4%,11.2%,5.2%,.274,1.64,.308,50.7%,5.22,4.85
6,2018-10-14,Matthew Boyd,DET,23.1,102,10.8,2.3,4.7,3.9,27.5%,5.9%,21.6%,.255,1.29,.250,83.3%,7.36,4.83
7,2018-10-14,Ian Kennedy,KCR,25.0,102,6.5,2.2,3.0,0.7,17.6%,5.9%,11.8%,.240,1.16,.276,72.5%,3.48,4.62
8,2018-10-14,Brad Keller,KCR,35.0,145,6.2,2.3,2.7,0.3,16.6%,6.2%,10.3%,.235,1.17,.279,75.8%,2.93,4.17
9,2018-10-14,Reynaldo Lopez,CHW,40.0,154,9.2,2.5,3.7,0.5,26.6%,7.1%,19.5%,.169,0.88,.222,93.4%,2.66,4.16
10,2018-10-14,Jorge Lopez,KCR,20.1,84,5.8,0.4,13.0,1.8,15.5%,1.2%,14.3%,.277,1.18,.288,65.2%,4.59,4.14
11,2018-10-14,Daniel Norris,DET,29.0,127,10.2,3.1,3.3,1.6,26.0%,7.9%,18.1%,.259,1.38,.321,67.7%,4.26,4.02
12,2018-10-14,Jose Berrios,MIN,28.2,121,11.6,4.7,2.5,1.3,30.6%,12.4%,18.2%,.173,1.15,.222,71.4%,4.17,3.86
13,2018-10-14,Heath Fillmyer,KCR,31.0,127,7.8,2.0,3.9,1.2,21.3%,5.5%,15.8%,.267,1.26,.315,71.9%,3.77,3.80
14,2018-10-14,Dylan Covey,CHW,22.1,95,7.7,3.6,2.1,0.8,20.0%,9.5%,10.5%,.233,1.30,.277,68.7%,3.83,3.70
