,Date,Rot,VH,Team,Pitcher,Final,Open,Close,RL,Open OU,Unnamed: 19,Close OU,Unnamed: 21,hand,qp,concat,F5,game_id
1454,2018-07-20,922,H,LAA,TSKAGGS-L,1,117,101.0,+1.5(-165),8.0,-120,8.5,-105,L,Tyler Skaggs,720922TSKAGGS-L,0,Game 1455
1455,2018-07-20,924,H,SEA,WLEBLANC-L,3,-210,-200.0,-1.5(-110),8.5,-110,8.5,101,L,Wade LeBlanc,720924WLEBLANC-L,2,Game 1456
1456,2018-07-20,926,H,NYY,DGERMAN-R,5,-135,-180.0,-1.5(+110),8.5,-110,9.0,-125,R,Domingo German,720926DGERMAN-R,1,Game 1457
1457,2018-07-20,928,H,TAM,NEOVALDI-R,5,-165,-170.0,-1.5(+127),7.5,-120,7.5,-111,R,Nathan Eovaldi,720928NEOVALDI-R,1,Game 1458
1458,2018-07-20,930,H,OAK,EJACKSON-R,1,-123,-135.0,-1.5(+155),9.0,-115,9.0,-125,R,Edwin Jackson,720930EJACKSON-R,1,Game 1459
1459,2018-07-21,958,H,MIL,CANDERSON-R,4,157,149.0,+1.5(-104),8.0,-110,8.5,-120,R,Chase Anderson,721958CANDERSON-R,1,Game 1460
1460,2018-07-21,960,H,CIN,ADESCLAFANI-R,2,-119,-113.0,-1.5(+166),9.5,-115,9.5,-115,R,Anthony DeSclafani,721960ADESCLAFANI-R,0,Game 1461
1461,2018-07-21,962,H,CUB,MMONTGOMERY-L,3,-147,-149.0,-1.5(+140),7.0,-105,8.5,100,L,Mike Montgomery,721962MMONTGOMERY-L,0,Game 1462
1462,2018-07-21,964,H,ARI,ZGODLEY-R,5,-131,-145.0,-1.5(+144),8.0,-105,8.0,-108,R,Zack Godley,721964ZGODLEY-R,4,Game 1463
1463,2018-07-21,966,H,TOR,MSTROMAN-R,4,-185,-198.0,-1.5(-110),9.0,-115,9.0,-120,R,Marcus Stroman,721966MSTROMAN-R,4,Game 1464
1464,2018-07-21,968,H,DET,MFIERS-R,5,148,129.0,+1.5(-119),9.5,-115,9.5,-118,R,Mike Fiers,721968MFIERS-R,2,Game 1465
1465,2018-07-21,970,H,KAN,JJUNIS-R,4,122,134.0,+1.5(-130),9.5,-120,9.5,-118,R,Jakob Junis,721970JJUNIS-R,3,Game 1466
1466,2018-07-21,972,H,LAA,NTROPEANO-R,0,140,170.0,+1.5(+100),8.0,100,8.0,-110,R,Nick Tropeano,721972NTROPEANO-R,0,Game 1467
1467,2018-07-21,974,H,TEX,BCOLON-R,3,175,159.0,+1.5(+101),10.0,-115,11.0,-105,R,Bartolo Colon,721974BCOLON-R,0,Game 1468
1468,2018-07-21,976,H,SEA,FHERNANDEZ-R,0,-230,-195.0,-1.5(-105),9.0,-115,8.5,105,R,Felix Hernandez,721976FHERNANDEZ-R,0,Game 1469
1469,2018-07-21,978,H,NYY,SGRAY-R,7,-230,-250.0,-1.5(-130),9.0,100,9.5,-110,R,Sonny Gray,721978SGRAY-R,4,Game 1470
1470,2018-07-21,980,H,TAM,RSTANEK-R,2,-170,-148.0,-1.5(+144),8.0,-105,7.5,-113,,,721980RSTANEK-R,1,Game 1471
1471,2018-07-21,982,H,OAK,TCAHILL-R,4,105,-133.0,-1.5(+160),8.0,-120,7.5,-101,R,Trevor Cahill,721982TCAHILL-R,3,Game 1472
1472,2018-07-21,984,H,CUB,TCHATWOOD-R,7,-119,-104.0,+1.5(-170),7.0,112,8.5,105,R,Tyler Chatwood,721984TCHATWOOD-R,3,Game 1473
1473,2018-07-22,902,H,CIN,MHARVEY-R,2,-123,-113.0,-1.5(+170),9.5,-115,9.5,-116,R,Matt Harvey,722902MHARVEY-R,0,Game 1474
1474,2018-07-22,904,H,WAS,MSCHERZER-R,6,-230,-200.0,-1.5(+105),7.5,-125,7.5,-110,R,Max Scherzer,722904MSCHERZER-R,3,Game 1475
1475,2018-07-22,906,H,PHI,NPIVETTA-R,2,-158,-168.0,-1.5(+114),9.0,-115,8.5,-105,R,Nick Pivetta,722906NPIVETTA-R,2,Game 1476
1476,2018-07-22,908,H,MIL,BSUTER-L,2,128,111.0,+1.5(-150),9.0,-110,8.5,-106,L,Brent Suter,722908BSUTER-L,2,Game 1477
1477,2018-07-22,910,H,CUB,JQUINTANA-L,7,-149,-135.0,-1.5(+155),7.5,100,8.0,-116,L,Jose Quintana,722910JQUINTANA-L,2,Game 1478
1478,2018-07-22,912,H,ARI,ZGREINKE-R,6,-177,-175.0,-1.5(+115),8.0,-115,7.5,100,R,Zack Greinke,722912ZGREINKE-R,3,Game 1479
1479,2018-07-22,914,H,TOR,JHAPP-L,5,-200,-200.0,-1.5(-105),9.0,-115,8.5,-115,L,J.A. Happ,722914JHAPP-L,1,Game 1480
1480,2018-07-22,916,H,DET,BHARDY-L,1,300,282.0,+1.5(+155),8.5,-115,8.0,-125,L,Blaine Hardy,722916BHARDY-L,0,Game 1481
1481,2018-07-22,918,H,KAN,BKELLER-R,5,118,125.0,+1.5(-135),9.5,-115,9.5,-110,R,Brad Keller,722918BKELLER-R,2,Game 1482
1482,2018-07-22,920,H,TEX,YGALLARDO-R,5,146,143.0,+1.5(-105),11.0,-115,11.5,-105,R,Yovani Gallardo,722920YGALLARDO-R,2,Game 1483
1483,2018-07-22,922,H,LAA,AHEANEY-L,14,125,111.0,+1.5(-152),8.0,-105,8.5,-115,L,Andrew Heaney,722922AHEANEY-L,5,Game 1484
1484,2018-07-22,924,H,SEA,MGONZALES-L,8,-225,-206.0,-1.5(-110),8.5,-105,8.5,100,L,Marco Gonzales,722924MGONZALES-L,5,Game 1485
1485,2018-07-22,926,H,TAM,CARCHER-R,6,-188,-168.0,-1.5(+125),7.5,-125,8.0,-110,R,Chris Archer,722926CARCHER-R,1,Game 1486
1486,2018-07-22,928,H,OAK,SMANAEA-L,6,-135,-131.0,-1.5(+144),8.0,100,8.5,-110,L,Sean Manaea,722928SMANAEA-L,3,Game 1487
1487,2018-07-22,932,H,PHI,VVELASQUEZ-R,5,-158,-191.0,-1.5(-115),9.0,-115,9.0,-126,R,Vince Velasquez,722932VVELASQUEZ-R,1,Game 1488
1488,2018-07-23,952,H,PHI,ZEFLIN-R,6,122,143.0,+1.5(-120),8.5,-105,8.0,100,R,Zach Eflin,723952ZEFLIN-R,5,Game 1489
1489,2018-07-23,954,H,CIN,LCASTILLO-R,2,-131,-113.0,-1.5(+163),9.5,-120,9.5,-110,R,Luis Castillo,723954LCASTILLO-R,0,Game 1490
1490,2018-07-23,956,H,MIA,JURENA-R,1,116,104.0,+1.5(-150),8.0,-105,8.0,-120,R,Jose Urena,723956JURENA-R,1,Game 1491
1491,2018-07-23,958,H,NYM,JDEGROM-R,2,-130,-167.0,-1.5(+125),8.0,-105,6.5,-105,R,Jacob deGrom,723958JDEGROM-R,1,Game 1492
1492,2018-07-23,960,H,CUB,LFARRELL-R,1,-106,-109.0,-1.5(+176),9.0,-120,8.5,-108,,,723960LFARRELL-R,0,Game 1493
1493,2018-07-23,962,H,MIL,JCHACIN-R,6,-106,-101.0,+1.5(-169),9.0,-115,9.0,-115,R,Jhoulys Chacin,723962JCHACIN-R,3,Game 1494
1494,2018-07-23,964,H,BAL,,3,146,172.0,+1.5(+107),9.0,-105,9.0,-125,,,723964nan,0,Game 1495
1495,2018-07-23,966,H,TOR,LSANTOS-R,3,-115,-123.0,-1.5(+151),9.5,-110,9.5,-110,,,723966LSANTOS-R,1,Game 1496
1496,2018-07-23,968,H,TAM,HWOOD-R,7,230,240.0,+1.5(+126),7.5,-110,7.0,-110,,,723968HWOOD-R,4,Game 1497
1497,2018-07-23,970,H,TEX,,3,-112,-106.0,-1.5(+170),11.0,-105,10.5,-109,,,723970nan,2,Game 1498
1498,2018-07-23,972,H,KAN,HFILLMYER-R,4,-106,-104.0,+1.5(-166),9.5,-115,9.5,-123,R,Heath Fillmyer,723972HFILLMYER-R,3,Game 1499
1499,2018-07-23,974,H,LAA,JBARRIA-R,3,-200,-227.0,-1.5(-130),9.0,-120,9.5,-113,R,Jaime Barria,723974JBARRIA-R,3,Game 1500
1500,2018-07-23,976,H,CLE,CKLUBER-R,0,-265,-285.0,-1.5(-145),8.5,-115,8.5,105,R,Corey Kluber,723976CKLUBER-R,0,Game 1501
1501,2018-07-24,902,H,MIA,WCHEN-L,9,128,109.0,+1.5(-165),8.0,-115,7.5,100,L,Wei-Yin Chen,724902WCHEN-L,9,Game 1502
1502,2018-07-24,904,H,PHI,ANOLA-R,7,-127,-111.0,-1.5(+170),7.5,-110,8.0,-105,R,Aaron Nola,724904ANOLA-R,1,Game 1503
1503,2018-07-24,906,H,CIN,HBAILEY-R,2,109,112.0,+1.5(-145),10.0,-115,10.5,-101,R,Homer Bailey,724906HBAILEY-R,0,Game 1504
1504,2018-07-24,908,H,NYM,ZWHEELER-R,6,-150,-127.0,-1.5(+170),7.5,-110,7.5,-115,R,Zack Wheeler,724908ZWHEELER-R,6,Game 1505
1505,2018-07-24,910,H,CUB,KHENDRICKS-R,1,-168,-164.0,-1.5(+130),9.0,-110,9.0,-115,R,Kyle Hendricks,724910KHENDRICKS-R,0,Game 1506
1506,2018-07-24,912,H,MIL,JGUERRA-R,5,-104,-135.0,-1.5(+155),9.0,100,9.5,-120,R,Junior Guerra,724912JGUERRA-R,3,Game 1507
1507,2018-07-24,914,H,BAL,YRAMIREZ-R,7,165,139.0,+1.5(-120),10.0,-115,9.5,100,R,Yefry Ramirez,724914YRAMIREZ-R,4,Game 1508
1508,2018-07-24,916,H,TOR,RBORUCKI-L,0,102,-101.0,+1.5(-160),9.0,-120,8.5,-110,L,Ryan Borucki,724916RBORUCKI-L,0,Game 1509
1509,2018-07-24,918,H,TAM,YCHIRINOS-R,0,170,163.0,+1.5(+105),8.0,-110,7.5,-115,R,Yonny Chirinos,724918YCHIRINOS-R,0,Game 1510
1510,2018-07-24,920,H,TEX,MMINOR-L,10,113,100.0,+1.5(-170),11.0,-120,10.5,-105,L,Mike Minor,724920MMINOR-L,4,Game 1511
1511,2018-07-24,922,H,KAN,BSMITH-R,5,-105,-105.0,+1.5(-175),9.5,-110,9.0,-110,R,Burch Smith,724922BSMITH-R,4,Game 1512
1512,2018-07-24,924,H,LAA,FPENA-R,2,-162,-196.0,-1.5(-115),9.0,-120,8.5,-110,R,Felix Pena,724924FPENA-R,0,Game 1513
1513,2018-07-24,926,H,CLE,SBIEBER-R,4,-165,-170.0,-1.5(+110),9.5,-115,9.0,100,R,Shane Bieber,724926SBIEBER-R,2,Game 1514
1514,2018-07-24,928,H,COL,TANDERSON-L,2,128,126.0,+1.5(-130),10.5,-115,10.0,-108,L,Tyler Anderson,724928TANDERSON-L,0,Game 1515
1515,2018-07-24,930,H,SEA,RELIAS-L,3,-183,-127.0,-1.5(+151),7.5,-125,8.5,100,,,724930RELIAS-L,2,Game 1516
1516,2018-07-25,952,H,NYM,COSWALT-R,6,102,-108.0,-1.5(+180),8.0,-110,8.0,105,R,Corey Oswalt,725952COSWALT-R,4,Game 1517
1517,2018-07-25,954,H,PHI,JARRIETA-R,7,112,125.0,+1.5(-135),8.5,-115,8.5,-110,R,Jake Arrieta,725954JARRIETA-R,6,Game 1518
1518,2018-07-25,956,H,CIN,SROMANO-R,7,113,116.0,+1.5(-145),9.5,-110,9.0,-106,R,Sal Romano,725956SROMANO-R,3,Game 1519
1519,2018-07-25,958,H,MIL,FPERALTA-R,3,-127,-138.0,-1.5(+155),9.0,-110,9.5,-105,R,Freddy Peralta,725958FPERALTA-R,0,Game 1520
1520,2018-07-25,960,H,CUB,JLESTER-L,2,-137,-103.0,-1.5(+180),8.0,-105,8.5,100,L,Jon Lester,725960JLESTER-L,1,Game 1521
1521,2018-07-25,962,H,TAM,RSTANEK-R,3,133,129.0,+1.5(-135),8.0,-110,8.0,-119,,,725962RSTANEK-R,0,Game 1522
1522,2018-07-25,964,H,KAN,DDUFFY-L,4,-131,-122.0,-1.5(+166),8.5,-115,8.5,105,L,Danny Duffy,725964DDUFFY-L,2,Game 1523
1523,2018-07-25,966,H,TOR,SGAVIGLIO-R,6,-122,104.0,+1.5(-165),9.0,-105,9.5,-110,R,Sam Gaviglio,725966SGAVIGLIO-R,3,Game 1524
1524,2018-07-25,970,H,TEX,MPEREZ-L,5,105,109.0,+1.5(-135),12.0,-115,12.0,-105,L,Martin Perez,725970MPEREZ-L,5,Game 1525
1525,2018-07-25,972,H,LAA,TSKAGGS-L,11,-230,-237.0,-1.5(-125),8.5,-110,8.5,-115,L,Tyler Skaggs,725972TSKAGGS-L,6,Game 1526
1526,2018-07-25,974,H,CLE,TBAUER-R,4,-168,-215.0,-1.5(-110),8.5,-115,8.0,-115,R,Trevor Bauer,725974TBAUER-R,2,Game 1527
1527,2018-07-25,976,H,SEA,MLEAKE-R,3,-128,-145.0,-1.5(+140),8.5,-110,8.5,100,R,Mike Leake,725976MLEAKE-R,2,Game 1528
1528,2018-07-25,978,H,COL,JGRAY-R,3,123,106.0,+1.5(-145),10.5,-115,9.5,-110,R,Jon Gray,725978JGRAY-R,1,Game 1529
1529,2018-07-26,902,H,CUB,TCHATWOOD-R,7,-118,-101.0,+1.5(-170),9.0,100,9.5,-125,R,Tyler Chatwood,726902TCHATWOOD-R,3,Game 1530
1530,2018-07-26,904,H,PIT,NKINGHAM-R,6,-166,-143.0,-1.5(+144),8.5,-120,8.5,-108,R,Nick Kingham,726904NKINGHAM-R,4,Game 1531
1531,2018-07-26,906,H,CIN,TMAHLE-R,4,-119,-138.0,-1.5(+155),9.5,-110,9.5,-110,R,Tyler Mahle,726906TMAHLE-R,4,Game 1532
1532,2018-07-26,908,H,MIA,DSTRAILY-R,3,155,126.0,+1.5(-135),8.0,-125,8.5,-105,R,Dan Straily,726908DSTRAILY-R,3,Game 1533
1533,2018-07-26,910,H,ATL,ASANCHEZ-R,2,112,116.0,+1.5(-150),9.0,-110,9.0,-115,R,Aaron Sanchez,726910ASANCHEZ-R,0,Game 1534
1534,2018-07-26,912,H,SFO,DRODRIGUEZ-R,5,-129,-117.0,-1.5(+176),8.0,-111,7.5,-110,R,Dereck Rodriguez,726912DRODRIGUEZ-R,2,Game 1535
1535,2018-07-26,914,H,LAA,NTROPEANO-R,12,-187,-182.0,-1.5(+105),9.0,-110,9.5,-119,R,Nick Tropeano,726914NTROPEANO-R,6,Game 1536
1536,2018-07-26,916,H,BAL,ACOBB-R,3,-119,122.0,+1.5(-145),9.0,-110,8.5,-115,R,Alex Cobb,726916ACOBB-R,2,Game 1537
1537,2018-07-26,918,H,NYY,SGRAY-R,7,-275,-285.0,-1.5(-155),9.5,-110,9.5,-108,R,Sonny Gray,726918SGRAY-R,7,Game 1538
1538,2018-07-26,920,H,BOS,BJOHNSON-L,1,-165,-170.0,-1.5(-105),10.0,-105,10.0,-110,L,Brian Johnson,726920BJOHNSON-L,1,Game 1539
1539,2018-07-26,922,H,TEX,BCOLON-R,6,123,131.0,+1.5(-115),11.5,-120,11.0,-120,R,Bartolo Colon,726922BCOLON-R,5,Game 1540
1540,2018-07-27,952,H,PIT,INOVA-R,5,-172,-135.0,-1.5(+151),9.0,-120,9.0,-120,R,Ivan Nova,727952INOVA-R,4,Game 1541
1541,2018-07-27,954,H,CIN,ADESCLAFANI-R,6,-108,102.0,+1.5(-155),9.5,-120,8.5,-110,R,Anthony DeSclafani,727954ADESCLAFANI-R,5,Game 1542
1542,2018-07-27,956,H,MIA,PLOPEZ-R,1,215,205.0,+1.5(+115),7.5,-125,7.5,105,R,Pablo Lopez,727956PLOPEZ-R,0,Game 1543
1543,2018-07-27,958,H,ATL,MFOLTYNEWICZ-R,1,150,142.0,+1.5(-120),8.0,100,8.0,102,R,Mike Foltynewicz,727958MFOLTYNEWICZ-R,1,Game 1544
1544,2018-07-27,960,H,STL,LWEAVER-R,5,-115,-128.0,-1.5(+163),8.5,105,9.0,-105,R,Luke Weaver,727960LWEAVER-R,5,Game 1545
1545,2018-07-27,962,H,SDG,LPERDOMO-R,2,160,163.0,+1.5(+103),7.5,-105,7.5,-141,R,Luis Perdomo,727962LPERDOMO-R,1,Game 1546
1546,2018-07-27,964,H,SFO,MBUMGARNER-L,1,-156,-131.0,-1.5(+163),7.5,-120,7.0,-105,L,Madison Bumgarner,727964MBUMGARNER-L,1,Game 1547
1547,2018-07-27,968,H,BAL,ACASHNER-R,15,128,140.0,+1.5(-115),8.5,-105,8.0,-110,R,Andrew Cashner,727968ACASHNER-R,4,Game 1548
1548,2018-07-27,970,H,BOS,CSALE-L,4,-335,-390.0,-1.5(-180),8.5,-110,9.0,-110,L,Chris Sale,727970CSALE-L,2,Game 1549
1549,2018-07-27,972,H,DET,,3,170,230.0,+1.5(+140),8.5,-110,8.5,-105,,,727972nan,2,Game 1550
1550,2018-07-27,974,H,HOU,DKEUCHEL-L,2,-265,-270.0,-1.5(-135),9.0,-115,8.5,-105,L,Dallas Keuchel,727974DKEUCHEL-L,0,Game 1551
1551,2018-07-27,976,H,CWS,RLOPEZ-R,5,128,112.0,+1.5(-155),9.0,-120,9.0,-105,R,Reynaldo Lopez,727976RLOPEZ-R,1,Game 1552
1552,2018-07-27,978,H,LAA,AHEANEY-L,4,-137,-140.0,-1.5(+144),8.5,-115,9.0,-115,L,Andrew Heaney,727978AHEANEY-L,3,Game 1553
1553,2018-07-27,980,H,COL,KFREELAND-L,3,-117,-113.0,-1.5(+163),11.5,-115,11.5,-120,L,Kyle Freeland,727980KFREELAND-L,3,Game 1554
1554,2018-07-28,902,H,STL,MMIKOLAS-R,6,-106,-127.0,-1.5(+163),8.5,-105,9.0,-115,R,Miles Mikolas,728902MMIKOLAS-R,6,Game 1555
1555,2018-07-28,904,H,CIN,MHARVEY-R,6,110,114.0,+1.5(-140),9.0,100,9.5,-109,R,Matt Harvey,728904MHARVEY-R,2,Game 1556
1556,2018-07-28,906,H,PIT,TWILLIAMS-R,5,125,114.0,+1.5(-154),7.5,-119,7.5,-115,R,Trevor Williams,728906TWILLIAMS-R,0,Game 1557
1557,2018-07-28,908,H,MIA,TRICHARDS-R,2,130,142.0,+1.5(-122),8.0,100,8.5,-115,R,Trevor Richards,728908TRICHARDS-R,1,Game 1558
1558,2018-07-28,910,H,ATL,MFRIED-L,1,115,113.0,+1.5(-145),9.0,-120,8.5,-105,,,728910MFRIED-L,0,Game 1559
1559,2018-07-28,912,H,SDG,,4,135,145.0,+1.5(-115),7.5,-105,7.5,105,,,728912nan,4,Game 1560
1560,2018-07-28,914,H,SFO,JCUETO-R,1,-125,109.0,+1.5(-160),7.5,-105,7.5,104,R,Johnny Cueto,728914JCUETO-R,0,Game 1561
1561,2018-07-28,916,H,NYY,LSEVERINO-R,5,-415,-415.0,-1.5(-185),8.5,-105,8.5,-120,R,Luis Severino,728916LSEVERINO-R,2,Game 1562
1562,2018-07-28,918,H,DET,BHARDY-L,2,160,171.0,+1.5(-105),9.0,-105,8.5,-106,L,Blaine Hardy,728918BHARDY-L,2,Game 1563
1563,2018-07-28,920,H,BAL,,11,-107,105.0,+1.5(-155),9.0,-120,8.5,-110,,,728920nan,7,Game 1564
1564,2018-07-28,922,H,BOS,RPORCELLO-R,10,-200,-198.0,-1.5(-111),9.5,-110,10.0,103,R,Rick Porcello,728922RPORCELLO-R,5,Game 1565
1565,2018-07-28,924,H,CWS,LGIOLITO-R,9,103,136.0,+1.5(-134),10.0,-110,9.5,-105,R,Lucas Giolito,728924LGIOLITO-R,1,Game 1566
1566,2018-07-28,926,H,HOU,JVERLANDER-R,3,-340,-300.0,-1.5(-160),8.5,-115,8.5,-110,R,Justin Verlander,728926JVERLANDER-R,1,Game 1567
1567,2018-07-28,928,H,LAA,JBARRIA-R,11,-130,-123.0,-1.5(+155),9.0,-115,9.0,105,R,Jaime Barria,728928JBARRIA-R,10,Game 1568
1568,2018-07-28,930,H,COL,ASENZATELA-R,4,-130,-117.0,-1.5(+155),12.0,-120,11.0,100,R,Antonio Senzatela,728930ASENZATELA-R,4,Game 1569
1569,2018-07-28,932,H,NYY,CSABATHIA-L,5,-315,-325.0,-1.5(-157),9.0,100,9.5,-125,L,CC Sabathia,728932CSABATHIA-L,3,Game 1570
1570,2018-07-29,952,H,CIN,LCASTILLO-R,4,-131,-116.0,-1.5(+172),9.5,-115,9.0,-110,R,Luis Castillo,729952LCASTILLO-R,3,Game 1571
1571,2018-07-29,954,H,MIA,JURENA-R,5,136,129.0,+1.5(-125),8.5,-105,8.5,-115,R,Jose Urena,729954JURENA-R,5,Game 1572
1572,2018-07-29,956,H,PIT,JMUSGROVE-R,0,-138,-164.0,-1.5(+120),8.5,-110,7.5,106,R,Joe Musgrove,729956JMUSGROVE-R,0,Game 1573
1573,2018-07-29,958,H,ATL,SNEWCOMB-L,4,112,140.0,+1.5(-135),9.0,-120,8.5,102,L,Sean Newcomb,729958SNEWCOMB-L,4,Game 1574
1574,2018-07-29,960,H,SFO,ASUAREZ-L,8,-112,-103.0,+1.5(-170),8.5,-120,7.5,-120,L,Andrew Suarez,729960ASUAREZ-L,8,Game 1575
1575,2018-07-29,962,H,SDG,JLUCCHESI-L,4,115,107.0,+1.5(-160),8.0,-105,8.0,-102,L,Joey Lucchesi,729962JLUCCHESI-L,2,Game 1576
1576,2018-07-29,964,H,STL,JGANT-R,2,102,111.0,+1.5(-152),8.5,-105,8.5,-101,R,John Gant,729964JGANT-R,2,Game 1577
1577,2018-07-29,966,H,NYY,JHAPP-L,6,-360,-320.0,-1.5(-163),9.0,100,9.0,-110,L,J.A. Happ,729966JHAPP-L,5,Game 1578
1578,2018-07-29,968,H,BAL,DBUNDY-R,11,103,104.0,+1.5(-155),9.0,-115,8.5,-105,R,Dylan Bundy,729968DBUNDY-R,6,Game 1579
1579,2018-07-29,970,H,BOS,NEOVALDI-R,3,-147,-166.0,-1.5(+115),9.0,100,9.5,-116,R,Nathan Eovaldi,729970NEOVALDI-R,3,Game 1580
1580,2018-07-29,972,H,DET,JZIMMERMANN-R,1,245,205.0,+1.5(+117),8.0,-105,8.5,-103,R,Jordan Zimmermann,729972JZIMMERMANN-R,1,Game 1581
1581,2018-07-29,974,H,HOU,LMCCULLERSJR.-R,3,-280,-207.0,-1.5(-110),8.5,-105,8.5,-125,R,Lance McCullers Jr.,729974LMCCULLERSJR.-R,1,Game 1582
1582,2018-07-29,976,H,CWS,CRODON-L,4,-118,-122.0,-1.5(+160),9.5,-120,9.0,-110,L,Carlos Rodon,729976CRODON-L,1,Game 1583
1583,2018-07-29,978,H,LAA,FPENA-R,5,-120,-114.0,-1.5(+166),8.5,-110,9.0,-110,R,Felix Pena,729978FPENA-R,2,Game 1584
1584,2018-07-29,980,H,COL,GMARQUEZ-R,3,-130,-144.0,-1.5(+130),12.0,-110,11.5,-112,R,German Marquez,729980GMARQUEZ-R,3,Game 1585
1585,2018-07-30,902,H,ATL,JTEHERAN-R,5,-163,-172.0,-1.5(+114),8.5,100,9.0,-122,R,Julio Teheran,730902JTEHERAN-R,5,Game 1586
1586,2018-07-30,904,H,STL,CMARTINEZ-R,5,-129,-131.0,-1.5(+163),8.5,-110,7.5,-120,R,Carlos Martinez,730904CMARTINEZ-R,1,Game 1587
1587,2018-07-30,906,H,LAD,KMAEDA-R,2,-165,-150.0,-1.5(+140),8.0,-115,7.5,-105,R,Kenta Maeda,730906KMAEDA-R,1,Game 1588
1588,2018-07-30,908,H,SDG,ELAUER-L,3,108,-113.0,-1.5(+170),8.0,100,8.0,-110,L,Eric Lauer,730908ELAUER-L,2,Game 1589
1589,2018-07-30,910,H,MIN,ESANTANA-R,5,118,129.0,+1.5(-125),9.5,-120,10.5,-111,R,Ervin Santana,730910ESANTANA-R,4,Game 1590
1590,2018-07-30,912,H,OAK,EJACKSON-R,10,-145,-136.0,-1.5(+144),8.5,-105,8.5,100,R,Edwin Jackson,730912EJACKSON-R,4,Game 1591
1591,2018-07-30,914,H,SEA,JPAXTON-L,2,105,-101.0,+1.5(-170),7.0,-115,7.0,-107,L,James Paxton,730914JPAXTON-L,0,Game 1592
1592,2018-07-30,916,H,BOS,DPRICE-L,2,-155,-151.0,-1.5(+135),9.0,-120,9.0,-108,L,David Price,730916DPRICE-L,1,Game 1593
1593,2018-07-30,918,H,ARI,RRAY-L,5,-215,-203.0,-1.5(-105),8.5,-115,8.5,-103,L,Robbie Ray,730918RRAY-L,4,Game 1594
1594,2018-07-31,952,H,SDG,CRICHARD-L,2,108,-115.0,+1.5(-180),8.0,100,8.0,-101,L,Clayton Richard,731952CRICHARD-L,1,Game 1595
1595,2018-07-31,954,H,WAS,TROARK-R,25,-168,-181.0,-1.5(+115),8.5,100,9.0,-105,R,Tanner Roark,731954TROARK-R,19,Game 1596
1596,2018-07-31,956,H,PIT,JTAILLON-R,5,113,-121.0,-1.5(+180),8.0,-120,7.5,-103,R,Jameson Taillon,731956JTAILLON-R,4,Game 1597
1597,2018-07-31,958,H,ATL,KALLARD-L,11,-173,-172.0,-1.5(+110),9.0,-110,8.5,-105,,,731958KALLARD-L,9,Game 1598
1598,2018-07-31,960,H,STL,JFLAHERTY-R,3,-118,-117.0,-1.5(+184),8.0,-115,7.0,-105,R,Jack Flaherty,731960JFLAHERTY-R,1,Game 1599
1599,2018-07-31,962,H,LAD,WBUEHLER-R,0,-170,-164.0,-1.5(+129),8.0,-105,8.5,-112,R,Walker Buehler,731962WBUEHLER-R,0,Game 1600
1600,2018-07-31,964,H,NYY,MTANAKA-R,6,-330,-295.0,-1.5(-140),9.0,-110,8.5,-105,R,Masahiro Tanaka,731964MTANAKA-R,6,Game 1601
1601,2018-07-31,966,H,TAM,RSTANEK-R,10,112,100.0,+1.5(-168),7.5,100,7.5,-130,,,731966RSTANEK-R,10,Game 1602
1602,2018-07-31,968,H,CWS,JSHIELDS-R,2,-106,-118.0,-1.5(+163),9.0,-120,9.0,-130,R,James Shields,731968JSHIELDS-R,0,Game 1603
1603,2018-07-31,970,H,MIN,KGIBSON-R,2,140,141.0,+1.5(-119),8.5,-110,8.5,-115,R,Kyle Gibson,731970KGIBSON-R,1,Game 1604
1604,2018-07-31,972,H,OAK,TCAHILL-R,6,-170,-177.0,-1.5(+110),8.5,-105,8.5,-123,R,Trevor Cahill,731972TCAHILL-R,5,Game 1605
1605,2018-07-31,974,H,SEA,MLEAKE-R,2,113,146.0,+1.5(-115),8.0,-120,8.0,-105,R,Mike Leake,731974MLEAKE-R,1,Game 1606
1606,2018-07-31,976,H,BOS,DPOMERANZ-L,1,-153,-145.0,-1.5(+129),10.0,-115,10.0,-102,L,Drew Pomeranz,731976DPOMERANZ-L,0,Game 1607
1607,2018-07-31,978,H,DET,MBOYD-L,2,-120,-105.0,-1.5(+180),9.0,-105,9.0,-113,L,Matthew Boyd,731978MBOYD-L,1,Game 1608
1608,2018-07-31,980,H,ARI,ZGODLEY-R,6,-183,-174.0,-1.5(+115),9.0,-105,9.0,-115,R,Zack Godley,731980ZGODLEY-R,5,Game 1609
1609,2018-08-01,902,H,WAS,TMILONE-L,5,101,-119.0,-1.5(+172),8.5,-115,9.0,100,L,Tommy Milone,801902TMILONE-L,3,Game 1610
1610,2018-08-01,904,H,PIT,NKINGHAM-R,2,111,117.0,+1.5(-140),8.0,-105,8.5,-116,R,Nick Kingham,801904NKINGHAM-R,1,Game 1611
1611,2018-08-01,908,H,STL,LWEAVER-R,6,-128,-145.0,-1.5(+144),8.0,-110,8.5,-119,R,Luke Weaver,801908LWEAVER-R,2,Game 1612
1612,2018-08-01,910,H,LAD,RHILL-L,6,-157,-180.0,-1.5(+117),8.0,-120,8.0,102,L,Rich Hill,801910RHILL-L,2,Game 1613
1613,2018-08-01,912,H,NYY,SGRAY-R,5,-275,-280.0,-1.5(-150),9.0,105,9.0,-105,R,Sonny Gray,801912SGRAY-R,1,Game 1614
