,Date,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
18,2018-10-04,Hyun-Jin Ryu,LAD,46.2,188,9.1,1.0,9.4,1.2,25.0%,2.7%,22.3%,.268,1.16,.331,83.3%,3.14,3.17
19,2018-10-04,Walker Buehler,LAD,50.0,190,10.4,2.9,3.6,0.4,30.5%,8.4%,22.1%,.145,0.82,.205,79.6%,2.44,3.08
20,2018-10-04,Joey Lucchesi,SDP,37.1,155,11.1,2.2,5.1,1.9,29.7%,5.8%,23.9%,.260,1.26,.326,75.4%,4.21,2.97
21,2018-10-04,Rich Hill,LAD,41.0,159,11.4,1.3,8.7,1.3,32.7%,3.8%,28.9%,.179,0.80,.226,71.4%,3.11,2.78
22,2018-10-04,Patrick Corbin,ARI,44.1,182,11.4,2.2,5.1,0.8,30.8%,6.0%,24.7%,.231,1.13,.321,79.7%,2.69,2.52
23,2018-10-04,German Marquez,COL,60.1,232,12.5,1.5,8.4,0.6,36.2%,4.3%,31.9%,.201,0.90,.305,77.8%,1.88,2.01
0,2018-10-05,Dereck Rodriguez,SFG,38.1,167,5.6,4.0,1.4,1.2,14.4%,10.2%,4.2%,.250,1.41,.269,73.5%,5.09,5.72
1,2018-10-05,Jacob Nix,SDP,35.2,156,4.0,2.3,1.8,1.8,10.3%,5.8%,4.5%,.299,1.46,.297,59.7%,5.82,5.59
2,2018-10-05,Jon Gray,COL,38.0,170,6.2,3.3,1.9,2.8,15.3%,8.2%,7.1%,.290,1.55,.282,76.4%,7.08,4.85
3,2018-10-05,Bryan Mitchell,SDP,24.2,100,5.5,2.9,1.9,1.1,15.0%,8.0%,7.0%,.239,1.22,.257,93.0%,4.50,4.46
4,2018-10-05,Eric Lauer,SDP,25.1,106,8.9,3.2,2.8,0.7,23.6%,8.5%,15.1%,.172,0.99,.212,91.6%,3.75,4.36
5,2018-10-05,Zack Godley,ARI,36.1,160,8.7,4.0,2.2,1.0,21.9%,10.0%,11.9%,.255,1.43,.314,60.7%,4.23,4.30
6,2018-10-05,Andrew Suarez,SFG,41.0,164,5.9,3.1,1.9,1.1,16.5%,8.5%,7.9%,.223,1.15,.241,73.8%,4.60,4.22
7,2018-10-05,Derek Holland,SFG,39.1,167,8.0,3.9,2.1,0.7,21.0%,10.2%,10.8%,.208,1.22,.252,80.4%,3.75,4.18
8,2018-10-05,Madison Bumgarner,SFG,44.0,185,7.4,1.8,4.0,1.2,19.5%,4.9%,14.6%,.238,1.14,.269,76.8%,4.18,4.18
9,2018-10-05,Antonio Senzatela,COL,38.0,164,7.3,2.6,2.8,1.7,18.9%,6.7%,12.2%,.281,1.42,.313,81.5%,4.79,4.09
10,2018-10-05,Tyler Anderson,COL,34.2,152,8.6,2.1,4.1,1.6,21.7%,5.3%,16.4%,.294,1.44,.346,70.4%,4.29,4.04
11,2018-10-05,Kyle Freeland,COL,50.1,210,7.9,2.5,3.1,0.5,20.9%,6.7%,14.3%,.255,1.27,.315,83.6%,3.02,3.99
12,2018-10-05,Zack Greinke,ARI,45.2,191,6.7,2.2,3.1,1.0,17.8%,5.8%,12.0%,.242,1.18,.273,71.4%,3.95,3.97
13,2018-10-05,Clay Buchholz,ARI,25.1,98,7.1,2.1,3.3,0.4,20.4%,6.1%,14.3%,.200,0.95,.246,93.5%,3.04,3.96
14,2018-10-05,Chris Stratton,SFG,42.0,167,6.9,2.4,2.9,0.9,19.2%,6.6%,12.6%,.205,1.02,.233,72.2%,3.66,3.88
15,2018-10-05,Clayton Kershaw,LAD,45.0,188,8.0,1.8,4.4,1.4,21.3%,4.8%,16.5%,.235,1.13,.265,72.8%,4.01,3.71
16,2018-10-05,Robbie Erlin,SDP,33.1,147,7.8,1.1,7.3,1.4,19.7%,2.7%,17.0%,.301,1.41,.349,55.0%,3.73,3.47
17,2018-10-05,Robbie Ray,ARI,43.0,176,12.8,5.4,2.3,1.0,34.7%,14.8%,19.9%,.168,1.19,.241,93.3%,3.72,3.40
18,2018-10-05,Hyun-Jin Ryu,LAD,46.2,188,9.1,1.0,9.4,1.2,25.0%,2.7%,22.3%,.268,1.16,.331,83.3%,3.14,3.17
19,2018-10-05,Walker Buehler,LAD,50.0,190,10.4,2.9,3.6,0.4,30.5%,8.4%,22.1%,.145,0.82,.205,79.6%,2.44,3.08
20,2018-10-05,Joey Lucchesi,SDP,37.1,155,11.1,2.2,5.1,1.9,29.7%,5.8%,23.9%,.260,1.26,.326,75.4%,4.21,2.97
21,2018-10-05,Rich Hill,LAD,41.0,159,11.4,1.3,8.7,1.3,32.7%,3.8%,28.9%,.179,0.80,.226,71.4%,3.11,2.78
22,2018-10-05,Patrick Corbin,ARI,44.1,182,11.4,2.2,5.1,0.8,30.8%,6.0%,24.7%,.231,1.13,.321,79.7%,2.69,2.52
23,2018-10-05,German Marquez,COL,53.1,204,13.3,1.5,8.8,0.7,38.7%,4.4%,34.3%,.202,0.90,.318,78.8%,1.79,1.68
0,2018-10-06,Dereck Rodriguez,SFG,38.1,167,5.6,4.0,1.4,1.2,14.4%,10.2%,4.2%,.250,1.41,.269,73.5%,5.09,5.72
1,2018-10-06,Jacob Nix,SDP,35.2,156,4.0,2.3,1.8,1.8,10.3%,5.8%,4.5%,.299,1.46,.297,59.7%,5.82,5.59
2,2018-10-06,Jon Gray,COL,38.0,170,6.2,3.3,1.9,2.8,15.3%,8.2%,7.1%,.290,1.55,.282,76.4%,7.08,4.85
3,2018-10-06,Bryan Mitchell,SDP,24.2,100,5.5,2.9,1.9,1.1,15.0%,8.0%,7.0%,.239,1.22,.257,93.0%,4.50,4.46
4,2018-10-06,Eric Lauer,SDP,25.1,106,8.9,3.2,2.8,0.7,23.6%,8.5%,15.1%,.172,0.99,.212,91.6%,3.75,4.36
5,2018-10-06,Zack Godley,ARI,36.1,160,8.7,4.0,2.2,1.0,21.9%,10.0%,11.9%,.255,1.43,.314,60.7%,4.23,4.30
6,2018-10-06,Derek Holland,SFG,34.1,145,7.9,4.2,1.9,0.8,20.7%,11.0%,9.7%,.211,1.25,.253,80.4%,4.03,4.29
7,2018-10-06,Andrew Suarez,SFG,41.0,164,5.9,3.1,1.9,1.1,16.5%,8.5%,7.9%,.223,1.15,.241,73.8%,4.60,4.22
8,2018-10-06,Madison Bumgarner,SFG,44.0,185,7.4,1.8,4.0,1.2,19.5%,4.9%,14.6%,.238,1.14,.269,76.8%,4.18,4.18
9,2018-10-06,Antonio Senzatela,COL,38.0,164,7.3,2.6,2.8,1.7,18.9%,6.7%,12.2%,.281,1.42,.313,81.5%,4.79,4.09
10,2018-10-06,Tyler Anderson,COL,34.2,152,8.6,2.1,4.1,1.6,21.7%,5.3%,16.4%,.294,1.44,.346,70.4%,4.29,4.04
11,2018-10-06,Kyle Freeland,COL,50.1,210,7.9,2.5,3.1,0.5,20.9%,6.7%,14.3%,.255,1.27,.315,83.6%,3.02,3.99
12,2018-10-06,Zack Greinke,ARI,45.2,191,6.7,2.2,3.1,1.0,17.8%,5.8%,12.0%,.242,1.18,.273,71.4%,3.95,3.97
13,2018-10-06,Clay Buchholz,ARI,25.1,98,7.1,2.1,3.3,0.4,20.4%,6.1%,14.3%,.200,0.95,.246,93.5%,3.04,3.96
14,2018-10-06,Chris Stratton,SFG,42.0,167,6.9,2.4,2.9,0.9,19.2%,6.6%,12.6%,.205,1.02,.233,72.2%,3.66,3.88
15,2018-10-06,Clayton Kershaw,LAD,45.0,188,8.0,1.8,4.4,1.4,21.3%,4.8%,16.5%,.235,1.13,.265,72.8%,4.01,3.71
16,2018-10-06,Robbie Erlin,SDP,33.1,147,7.8,1.1,7.3,1.4,19.7%,2.7%,17.0%,.301,1.41,.349,55.0%,3.73,3.47
17,2018-10-06,Robbie Ray,ARI,43.0,176,12.8,5.4,2.3,1.0,34.7%,14.8%,19.9%,.168,1.19,.241,93.3%,3.72,3.40
18,2018-10-06,Hyun-Jin Ryu,LAD,46.2,188,9.1,1.0,9.4,1.2,25.0%,2.7%,22.3%,.268,1.16,.331,83.3%,3.14,3.17
19,2018-10-06,Walker Buehler,LAD,50.0,190,10.4,2.9,3.6,0.4,30.5%,8.4%,22.1%,.145,0.82,.205,79.6%,2.44,3.08
20,2018-10-06,Joey Lucchesi,SDP,37.1,155,11.1,2.2,5.1,1.9,29.7%,5.8%,23.9%,.260,1.26,.326,75.4%,4.21,2.97
21,2018-10-06,Rich Hill,LAD,41.0,159,11.4,1.3,8.7,1.3,32.7%,3.8%,28.9%,.179,0.80,.226,71.4%,3.11,2.78
22,2018-10-06,Patrick Corbin,ARI,44.1,182,11.4,2.2,5.1,0.8,30.8%,6.0%,24.7%,.231,1.13,.321,79.7%,2.69,2.52
23,2018-10-06,German Marquez,COL,53.1,204,13.3,1.5,8.8,0.7,38.7%,4.4%,34.3%,.202,0.90,.318,78.8%,1.79,1.68
0,2018-10-07,Dereck Rodriguez,SFG,38.1,167,5.6,4.0,1.4,1.2,14.4%,10.2%,4.2%,.250,1.41,.269,73.5%,5.09,5.72
1,2018-10-07,Jacob Nix,SDP,35.2,156,4.0,2.3,1.8,1.8,10.3%,5.8%,4.5%,.299,1.46,.297,59.7%,5.82,5.59
2,2018-10-07,Jon Gray,COL,38.0,170,6.2,3.3,1.9,2.8,15.3%,8.2%,7.1%,.290,1.55,.282,76.4%,7.08,4.85
3,2018-10-07,Bryan Mitchell,SDP,24.2,100,5.5,2.9,1.9,1.1,15.0%,8.0%,7.0%,.239,1.22,.257,93.0%,4.50,4.46
4,2018-10-07,Eric Lauer,SDP,25.1,106,8.9,3.2,2.8,0.7,23.6%,8.5%,15.1%,.172,0.99,.212,91.6%,3.75,4.36
5,2018-10-07,Zack Godley,ARI,36.1,160,8.7,4.0,2.2,1.0,21.9%,10.0%,11.9%,.255,1.43,.314,60.7%,4.23,4.30
6,2018-10-07,Derek Holland,SFG,34.1,145,7.9,4.2,1.9,0.8,20.7%,11.0%,9.7%,.211,1.25,.253,80.4%,4.03,4.29
7,2018-10-07,Tyler Anderson,COL,28.1,122,7.9,2.5,3.1,1.3,20.5%,6.6%,13.9%,.283,1.41,.333,67.8%,4.18,4.27
8,2018-10-07,Andrew Suarez,SFG,41.0,164,5.9,3.1,1.9,1.1,16.5%,8.5%,7.9%,.223,1.15,.241,73.8%,4.60,4.22
9,2018-10-07,Madison Bumgarner,SFG,44.0,185,7.4,1.8,4.0,1.2,19.5%,4.9%,14.6%,.238,1.14,.269,76.8%,4.18,4.18
10,2018-10-07,Antonio Senzatela,COL,38.0,164,7.3,2.6,2.8,1.7,18.9%,6.7%,12.2%,.281,1.42,.313,81.5%,4.79,4.09
11,2018-10-07,Kyle Freeland,COL,50.1,210,7.9,2.5,3.1,0.5,20.9%,6.7%,14.3%,.255,1.27,.315,83.6%,3.02,3.99
12,2018-10-07,Zack Greinke,ARI,45.2,191,6.7,2.2,3.1,1.0,17.8%,5.8%,12.0%,.242,1.18,.273,71.4%,3.95,3.97
13,2018-10-07,Clay Buchholz,ARI,25.1,98,7.1,2.1,3.3,0.4,20.4%,6.1%,14.3%,.200,0.95,.246,93.5%,3.04,3.96
14,2018-10-07,Chris Stratton,SFG,35.2,144,7.1,2.8,2.5,1.0,19.4%,7.6%,11.8%,.196,1.04,.218,73.3%,3.97,3.86
15,2018-10-07,Clayton Kershaw,LAD,45.0,188,8.0,1.8,4.4,1.4,21.3%,4.8%,16.5%,.235,1.13,.265,72.8%,4.01,3.71
16,2018-10-07,Robbie Erlin,SDP,28.1,127,7.3,1.3,5.8,1.3,18.1%,3.1%,15.0%,.309,1.48,.354,54.9%,3.80,3.65
17,2018-10-07,Robbie Ray,ARI,43.0,176,12.8,5.4,2.3,1.0,34.7%,14.8%,19.9%,.168,1.19,.241,93.3%,3.72,3.40
18,2018-10-07,Hyun-Jin Ryu,LAD,42.2,170,9.1,0.8,10.8,1.1,25.3%,2.4%,22.9%,.271,1.15,.339,85.7%,2.95,3.09
19,2018-10-07,Walker Buehler,LAD,50.0,190,10.4,2.9,3.6,0.4,30.5%,8.4%,22.1%,.145,0.82,.205,79.6%,2.44,3.08
20,2018-10-07,Joey Lucchesi,SDP,37.1,155,11.1,2.2,5.1,1.9,29.7%,5.8%,23.9%,.260,1.26,.326,75.4%,4.21,2.97
21,2018-10-07,Rich Hill,LAD,41.0,159,11.4,1.3,8.7,1.3,32.7%,3.8%,28.9%,.179,0.80,.226,71.4%,3.11,2.78
22,2018-10-07,Patrick Corbin,ARI,38.1,158,11.3,2.1,5.3,0.9,30.4%,5.7%,24.7%,.231,1.12,.316,81.2%,2.87,2.55
23,2018-10-07,German Marquez,COL,53.1,204,13.3,1.5,8.8,0.7,38.7%,4.4%,34.3%,.202,0.90,.318,78.8%,1.79,1.68
0,2018-10-08,Jacob Nix,SDP,30.2,135,4.1,2.3,1.8,2.1,10.4%,5.9%,4.4%,.306,1.50,.301,61.2%,6.29,5.80
1,2018-10-08,Dereck Rodriguez,SFG,38.1,167,5.6,4.0,1.4,1.2,14.4%,10.2%,4.2%,.250,1.41,.269,73.5%,5.09,5.72
2,2018-10-08,Jon Gray,COL,31.2,145,6.0,3.7,1.6,3.1,14.5%,9.0%,5.5%,.305,1.67,.293,75.1%,7.68,5.04
3,2018-10-08,Bryan Mitchell,SDP,24.2,100,5.5,2.9,1.9,1.1,15.0%,8.0%,7.0%,.239,1.22,.257,93.0%,4.50,4.46
4,2018-10-08,Eric Lauer,SDP,25.1,106,8.9,3.2,2.8,0.7,23.6%,8.5%,15.1%,.172,0.99,.212,91.6%,3.75,4.36
5,2018-10-08,Zack Godley,ARI,36.1,160,8.7,4.0,2.2,1.0,21.9%,10.0%,11.9%,.255,1.43,.314,60.7%,4.23,4.30
6,2018-10-08,Derek Holland,SFG,34.1,145,7.9,4.2,1.9,0.8,20.7%,11.0%,9.7%,.211,1.25,.253,80.4%,4.03,4.29
7,2018-10-08,Tyler Anderson,COL,28.1,122,7.9,2.5,3.1,1.3,20.5%,6.6%,13.9%,.283,1.41,.333,67.8%,4.18,4.27
8,2018-10-08,Andrew Suarez,SFG,41.0,164,5.9,3.1,1.9,1.1,16.5%,8.5%,7.9%,.223,1.15,.241,73.8%,4.60,4.22
9,2018-10-08,Madison Bumgarner,SFG,44.0,185,7.4,1.8,4.0,1.2,19.5%,4.9%,14.6%,.238,1.14,.269,76.8%,4.18,4.18
10,2018-10-08,Antonio Senzatela,COL,38.0,164,7.3,2.6,2.8,1.7,18.9%,6.7%,12.2%,.281,1.42,.313,81.5%,4.79,4.09
11,2018-10-08,Kyle Freeland,COL,50.1,210,7.9,2.5,3.1,0.5,20.9%,6.7%,14.3%,.255,1.27,.315,83.6%,3.02,3.99
12,2018-10-08,Zack Greinke,ARI,45.2,191,6.7,2.2,3.1,1.0,17.8%,5.8%,12.0%,.242,1.18,.273,71.4%,3.95,3.97
13,2018-10-08,Chris Stratton,SFG,35.2,144,7.1,2.8,2.5,1.0,19.4%,7.6%,11.8%,.196,1.04,.218,73.3%,3.97,3.86
14,2018-10-08,Clayton Kershaw,LAD,45.0,188,8.0,1.8,4.4,1.4,21.3%,4.8%,16.5%,.235,1.13,.265,72.8%,4.01,3.71
15,2018-10-08,Robbie Erlin,SDP,28.1,127,7.3,1.3,5.8,1.3,18.1%,3.1%,15.0%,.309,1.48,.354,54.9%,3.80,3.65
16,2018-10-08,Robbie Ray,ARI,43.0,176,12.8,5.4,2.3,1.0,34.7%,14.8%,19.9%,.168,1.19,.241,93.3%,3.72,3.40
17,2018-10-08,Walker Buehler,LAD,43.0,165,10.3,2.9,3.5,0.4,29.7%,8.5%,21.2%,.148,0.84,.204,76.7%,2.60,3.23
18,2018-10-08,Hyun-Jin Ryu,LAD,42.2,170,9.1,0.8,10.8,1.1,25.3%,2.4%,22.9%,.271,1.15,.339,85.7%,2.95,3.09
19,2018-10-08,Joey Lucchesi,SDP,37.1,155,11.1,2.2,5.1,1.9,29.7%,5.8%,23.9%,.260,1.26,.326,75.4%,4.21,2.97
20,2018-10-08,Rich Hill,LAD,41.0,159,11.4,1.3,8.7,1.3,32.7%,3.8%,28.9%,.179,0.80,.226,71.4%,3.11,2.78
21,2018-10-08,Patrick Corbin,ARI,38.1,158,11.3,2.1,5.3,0.9,30.4%,5.7%,24.7%,.231,1.12,.316,81.2%,2.87,2.55
22,2018-10-08,German Marquez,COL,53.1,204,13.3,1.5,8.8,0.7,38.7%,4.4%,34.3%,.202,0.90,.318,78.8%,1.79,1.68
0,2018-10-09,Jacob Nix,SDP,30.2,135,4.1,2.3,1.8,2.1,10.4%,5.9%,4.4%,.306,1.50,.301,61.2%,6.29,5.80
1,2018-10-09,Dereck Rodriguez,SFG,38.1,167,5.6,4.0,1.4,1.2,14.4%,10.2%,4.2%,.250,1.41,.269,73.5%,5.09,5.72
2,2018-10-09,Jon Gray,COL,31.2,145,6.0,3.7,1.6,3.1,14.5%,9.0%,5.5%,.305,1.67,.293,75.1%,7.68,5.04
3,2018-10-09,Bryan Mitchell,SDP,24.2,100,5.5,2.9,1.9,1.1,15.0%,8.0%,7.0%,.239,1.22,.257,93.0%,4.50,4.46
4,2018-10-09,Madison Bumgarner,SFG,36.0,156,7.0,2.3,3.1,1.3,17.9%,5.8%,12.2%,.250,1.25,.279,73.2%,4.41,4.44
5,2018-10-09,Eric Lauer,SDP,25.1,106,8.9,3.2,2.8,0.7,23.6%,8.5%,15.1%,.172,0.99,.212,91.6%,3.75,4.36
6,2018-10-09,Zack Godley,ARI,36.1,160,8.7,4.0,2.2,1.0,21.9%,10.0%,11.9%,.255,1.43,.314,60.7%,4.23,4.30
7,2018-10-09,Derek Holland,SFG,34.1,145,7.9,4.2,1.9,0.8,20.7%,11.0%,9.7%,.211,1.25,.253,80.4%,4.03,4.29
8,2018-10-09,Tyler Anderson,COL,28.1,122,7.9,2.5,3.1,1.3,20.5%,6.6%,13.9%,.283,1.41,.333,67.8%,4.18,4.27
9,2018-10-09,Kyle Freeland,COL,44.0,184,7.6,2.7,2.8,0.4,20.1%,7.1%,13.0%,.252,1.27,.311,82.7%,2.96,4.24
10,2018-10-09,Andrew Suarez,SFG,41.0,164,5.9,3.1,1.9,1.1,16.5%,8.5%,7.9%,.223,1.15,.241,73.8%,4.60,4.22
11,2018-10-09,Antonio Senzatela,COL,38.0,164,7.3,2.6,2.8,1.7,18.9%,6.7%,12.2%,.281,1.42,.313,81.5%,4.79,4.09
12,2018-10-09,Zack Greinke,ARI,45.2,191,6.7,2.2,3.1,1.0,17.8%,5.8%,12.0%,.242,1.18,.273,71.4%,3.95,3.97
13,2018-10-09,Chris Stratton,SFG,35.2,144,7.1,2.8,2.5,1.0,19.4%,7.6%,11.8%,.196,1.04,.218,73.3%,3.97,3.86
14,2018-10-09,Clayton Kershaw,LAD,45.0,188,8.0,1.8,4.4,1.4,21.3%,4.8%,16.5%,.235,1.13,.265,72.8%,4.01,3.71
15,2018-10-09,Robbie Erlin,SDP,28.1,127,7.3,1.3,5.8,1.3,18.1%,3.1%,15.0%,.309,1.48,.354,54.9%,3.80,3.65
16,2018-10-09,Robbie Ray,ARI,43.0,176,12.8,5.4,2.3,1.0,34.7%,14.8%,19.9%,.168,1.19,.241,93.3%,3.72,3.40
17,2018-10-09,Walker Buehler,LAD,43.0,165,10.3,2.9,3.5,0.4,29.7%,8.5%,21.2%,.148,0.84,.204,76.7%,2.60,3.23
18,2018-10-09,Hyun-Jin Ryu,LAD,42.2,170,9.1,0.8,10.8,1.1,25.3%,2.4%,22.9%,.271,1.15,.339,85.7%,2.95,3.09
19,2018-10-09,Joey Lucchesi,SDP,31.1,132,11.5,2.3,5.0,2.0,30.3%,6.1%,24.2%,.266,1.31,.338,73.7%,4.28,2.96
20,2018-10-09,Rich Hill,LAD,41.0,159,11.4,1.3,8.7,1.3,32.7%,3.8%,28.9%,.179,0.80,.226,71.4%,3.11,2.78
21,2018-10-09,Patrick Corbin,ARI,38.1,158,11.3,2.1,5.3,0.9,30.4%,5.7%,24.7%,.231,1.12,.316,81.2%,2.87,2.55
22,2018-10-09,German Marquez,COL,53.1,204,13.3,1.5,8.8,0.7,38.7%,4.4%,34.3%,.202,0.90,.318,78.8%,1.79,1.68
0,2018-10-10,Dereck Rodriguez,SFG,32.1,144,5.6,3.9,1.4,1.4,13.9%,9.7%,4.2%,.266,1.48,.282,74.4%,5.42,5.86
1,2018-10-10,Jacob Nix,SDP,30.2,135,4.1,2.3,1.8,2.1,10.4%,5.9%,4.4%,.306,1.50,.301,61.2%,6.29,5.80
2,2018-10-10,Jon Gray,COL,31.2,145,6.0,3.7,1.6,3.1,14.5%,9.0%,5.5%,.305,1.67,.293,75.1%,7.68,5.04
3,2018-10-10,Zack Godley,ARI,31.1,138,8.0,4.6,1.8,0.9,20.3%,11.6%,8.7%,.244,1.44,.295,63.9%,4.44,4.56
4,2018-10-10,Bryan Mitchell,SDP,24.2,100,5.5,2.9,1.9,1.1,15.0%,8.0%,7.0%,.239,1.22,.257,93.0%,4.50,4.46
5,2018-10-10,Madison Bumgarner,SFG,36.0,156,7.0,2.3,3.1,1.3,17.9%,5.8%,12.2%,.250,1.25,.279,73.2%,4.41,4.44
6,2018-10-10,Eric Lauer,SDP,25.1,106,8.9,3.2,2.8,0.7,23.6%,8.5%,15.1%,.172,0.99,.212,91.6%,3.75,4.36
7,2018-10-10,Derek Holland,SFG,34.1,145,7.9,4.2,1.9,0.8,20.7%,11.0%,9.7%,.211,1.25,.253,80.4%,4.03,4.29
8,2018-10-10,Tyler Anderson,COL,28.1,122,7.9,2.5,3.1,1.3,20.5%,6.6%,13.9%,.283,1.41,.333,67.8%,4.18,4.27
9,2018-10-10,Kyle Freeland,COL,44.0,184,7.6,2.7,2.8,0.4,20.1%,7.1%,13.0%,.252,1.27,.311,82.7%,2.96,4.24
10,2018-10-10,Andrew Suarez,SFG,41.0,164,5.9,3.1,1.9,1.1,16.5%,8.5%,7.9%,.223,1.15,.241,73.8%,4.60,4.22
11,2018-10-10,Antonio Senzatela,COL,33.2,140,7.2,2.7,2.7,1.3,19.3%,7.1%,12.1%,.254,1.28,.286,88.9%,4.38,4.07
12,2018-10-10,Zack Greinke,ARI,45.2,191,6.7,2.2,3.1,1.0,17.8%,5.8%,12.0%,.242,1.18,.273,71.4%,3.95,3.97
13,2018-10-10,Chris Stratton,SFG,35.2,144,7.1,2.8,2.5,1.0,19.4%,7.6%,11.8%,.196,1.04,.218,73.3%,3.97,3.86
14,2018-10-10,Clayton Kershaw,LAD,45.0,188,8.0,1.8,4.4,1.4,21.3%,4.8%,16.5%,.235,1.13,.265,72.8%,4.01,3.71
15,2018-10-10,Robbie Erlin,SDP,28.1,127,7.3,1.3,5.8,1.3,18.1%,3.1%,15.0%,.309,1.48,.354,54.9%,3.80,3.65
16,2018-10-10,Robbie Ray,ARI,43.0,176,12.8,5.4,2.3,1.0,34.7%,14.8%,19.9%,.168,1.19,.241,93.3%,3.72,3.40
17,2018-10-10,Walker Buehler,LAD,43.0,165,10.3,2.9,3.5,0.4,29.7%,8.5%,21.2%,.148,0.84,.204,76.7%,2.60,3.23
18,2018-10-10,Hyun-Jin Ryu,LAD,42.2,170,9.1,0.8,10.8,1.1,25.3%,2.4%,22.9%,.271,1.15,.339,85.7%,2.95,3.09
19,2018-10-10,Joey Lucchesi,SDP,31.1,132,11.5,2.3,5.0,2.0,30.3%,6.1%,24.2%,.266,1.31,.338,73.7%,4.28,2.96
20,2018-10-10,Rich Hill,LAD,35.0,138,11.3,1.3,8.8,1.5,31.9%,3.6%,28.3%,.191,0.86,.235,67.8%,3.48,2.85
21,2018-10-10,Patrick Corbin,ARI,38.1,158,11.3,2.1,5.3,0.9,30.4%,5.7%,24.7%,.231,1.12,.316,81.2%,2.87,2.55
22,2018-10-10,German Marquez,COL,53.1,204,13.3,1.5,8.8,0.7,38.7%,4.4%,34.3%,.202,0.90,.318,78.8%,1.79,1.68
0,2018-10-11,Dereck Rodriguez,SFG,32.1,144,5.6,3.9,1.4,1.4,13.9%,9.7%,4.2%,.266,1.48,.282,74.4%,5.42,5.86
1,2018-10-11,Jacob Nix,SDP,30.2,135,4.1,2.3,1.8,2.1,10.4%,5.9%,4.4%,.306,1.50,.301,61.2%,6.29,5.80
2,2018-10-11,Jon Gray,COL,31.2,145,6.0,3.7,1.6,3.1,14.5%,9.0%,5.5%,.305,1.67,.293,75.1%,7.68,5.04
3,2018-10-11,Zack Godley,ARI,31.1,138,8.0,4.6,1.8,0.9,20.3%,11.6%,8.7%,.244,1.44,.295,63.9%,4.44,4.56
4,2018-10-11,Bryan Mitchell,SDP,24.2,100,5.5,2.9,1.9,1.1,15.0%,8.0%,7.0%,.239,1.22,.257,93.0%,4.50,4.46
5,2018-10-11,Madison Bumgarner,SFG,36.0,156,7.0,2.3,3.1,1.3,17.9%,5.8%,12.2%,.250,1.25,.279,73.2%,4.41,4.44
6,2018-10-11,Andrew Suarez,SFG,34.0,140,5.8,2.9,2.0,1.3,15.7%,7.9%,7.9%,.236,1.21,.250,69.4%,4.93,4.42
7,2018-10-11,Eric Lauer,SDP,25.1,106,8.9,3.2,2.8,0.7,23.6%,8.5%,15.1%,.172,0.99,.212,91.6%,3.75,4.36
8,2018-10-11,Derek Holland,SFG,34.1,145,7.9,4.2,1.9,0.8,20.7%,11.0%,9.7%,.211,1.25,.253,80.4%,4.03,4.29
9,2018-10-11,Tyler Anderson,COL,28.1,122,7.9,2.5,3.1,1.3,20.5%,6.6%,13.9%,.283,1.41,.333,67.8%,4.18,4.27
10,2018-10-11,Kyle Freeland,COL,44.0,184,7.6,2.7,2.8,0.4,20.1%,7.1%,13.0%,.252,1.27,.311,82.7%,2.96,4.24
11,2018-10-11,Antonio Senzatela,COL,33.2,140,7.2,2.7,2.7,1.3,19.3%,7.1%,12.1%,.254,1.28,.286,88.9%,4.38,4.07
12,2018-10-11,Zack Greinke,ARI,45.2,191,6.7,2.2,3.1,1.0,17.8%,5.8%,12.0%,.242,1.18,.273,71.4%,3.95,3.97
13,2018-10-11,Clayton Kershaw,LAD,37.0,157,7.5,2.2,3.4,1.5,19.8%,5.7%,14.0%,.236,1.19,.261,73.0%,4.32,3.96
14,2018-10-11,Chris Stratton,SFG,35.2,144,7.1,2.8,2.5,1.0,19.4%,7.6%,11.8%,.196,1.04,.218,73.3%,3.97,3.86
15,2018-10-11,Robbie Erlin,SDP,28.1,127,7.3,1.3,5.8,1.3,18.1%,3.1%,15.0%,.309,1.48,.354,54.9%,3.80,3.65
16,2018-10-11,Walker Buehler,LAD,43.0,165,10.3,2.9,3.5,0.4,29.7%,8.5%,21.2%,.148,0.84,.204,76.7%,2.60,3.23
17,2018-10-11,Robbie Ray,ARI,38.0,152,12.8,5.2,2.5,0.9,35.5%,14.5%,21.1%,.155,1.11,.225,90.9%,3.50,3.22
18,2018-10-11,Hyun-Jin Ryu,LAD,42.2,170,9.1,0.8,10.8,1.1,25.3%,2.4%,22.9%,.271,1.15,.339,85.7%,2.95,3.09
19,2018-10-11,Joey Lucchesi,SDP,31.1,132,11.5,2.3,5.0,2.0,30.3%,6.1%,24.2%,.266,1.31,.338,73.7%,4.28,2.96
20,2018-10-11,Rich Hill,LAD,35.0,138,11.3,1.3,8.8,1.5,31.9%,3.6%,28.3%,.191,0.86,.235,67.8%,3.48,2.85
21,2018-10-11,Patrick Corbin,ARI,38.1,158,11.3,2.1,5.3,0.9,30.4%,5.7%,24.7%,.231,1.12,.316,81.2%,2.87,2.55
22,2018-10-11,German Marquez,COL,46.1,180,13.6,1.6,8.8,0.8,38.9%,4.4%,34.4%,.212,0.95,.333,76.7%,1.91,1.64
